datetimeLocal,CO,NO2,O3,PM10,PM2.5,SO2,hour,day,month,day_of_week,crop_burning,winter_inversion,diwali,T2M,WS2M,RH2M,PRECTOTCORR
2022-01-02 02:00:00,642.67,47.11,49.12,219.41,180.32,4.94,2,2,1,6,0,1,0,12.16,3.31,54.75,0.35
2022-01-02 03:00:00,481.97,65.24,35.43,246.8,183.96,5.28,3,2,1,6,0,1,0,13.4,3.04,50.2,0.48
2022-01-02 04:00:00,519.3,41.44,41.09,300.7,230.0,11.31,4,2,1,6,0,1,0,11.16,3.6,51.31,0.22
2022-01-02 05:00:00,625.95,63.38,46.4,258.01,185.56,5.7,5,2,1,6,0,1,0,12.89,1.94,64.63,0.39
2022-01-02 06:00:00,485.1,19.76,44.47,259.07,184.9,9.05,6,2,1,6,0,1,0,14.46,1.72,58.73,0.34
2022-01-02 07:00:00,529.33,48.38,38.47,276.27,185.58,8.66,7,2,1,6,0,1,0,12.38,1.21,74.88,0.05
2022-01-02 08:00:00,560.01,30.5,56.72,213.57,182.19,7.64,8,2,1,6,0,1,0,17.21,3.1,59.87,0.75
2022-01-02 09:00:00,636.2,23.28,50.2,256.31,182.13,3.7,9,2,1,6,0,1,0,16.54,2.45,58.04,0.02
2022-01-02 10:00:00,703.34,34.69,56.32,332.79,225.77,10.57,10,2,1,6,0,1,0,17.13,3.7,48.42,0.21
2022-01-02 11:00:00,661.7,21.87,51.62,250.3,180.07,12.32,11,2,1,6,0,1,0,17.05,2.84,58.4,0.64
2022-01-02 12:00:00,582.96,27.59,54.47,199.87,178.17,7.12,12,2,1,6,0,1,0,13.64,3.23,66.25,0.25
2022-01-02 13:00:00,547.89,45.98,51.07,198.62,175.28,3.13,13,2,1,6,0,1,0,15.02,2.33,64.82,0.53
2022-01-02 14:00:00,448.22,45.19,46.42,254.37,181.29,11.08,14,2,1,6,0,1,0,13.91,2.63,49.62,0.5
2022-01-02 15:00:00,319.66,34.35,49.45,231.95,179.17,9.59,15,2,1,6,0,1,0,17.08,2.32,59.18,0.72
2022-01-02 16:00:00,419.28,43.48,50.71,296.53,180.09,-0.39,16,2,1,6,0,1,0,13.84,1.35,60.91,0.42
2022-01-02 17:00:00,400.34,24.05,46.56,173.43,176.25,8.91,17,2,1,6,0,1,0,11.17,3.15,52.82,0.23
2022-01-02 18:00:00,603.07,41.18,55.52,283.11,178.53,7.22,18,2,1,6,0,1,0,12.78,2.26,38.17,0.79
2022-01-02 19:00:00,565.21,17.55,42.9,249.7,173.73,8.33,19,2,1,6,0,1,0,9.06,1.01,34.93,5.52
2022-01-02 20:00:00,636.6,31.09,51.31,277.78,174.78,11.56,20,2,1,6,0,1,0,9.74,4.03,47.38,0.52
2022-01-02 21:00:00,544.91,52.28,35.83,216.55,182.06,10.54,21,2,1,6,0,1,0,8.72,0.47,37.17,0.46
2022-01-02 22:00:00,523.58,6.56,40.86,248.73,178.43,13.38,22,2,1,6,0,1,0,6.27,3.09,41.98,0.5
2022-01-02 23:00:00,472.88,65.3,29.28,258.81,181.36,6.64,23,2,1,6,0,1,0,5.76,3.16,40.26,0.65
2022-01-03 00:00:00,462.71,28.71,48.15,253.62,184.2,10.13,0,3,1,0,0,1,0,8.43,3.27,60.91,0.2
2022-01-03 01:00:00,436.6,45.08,47.97,302.19,184.83,0.63,1,3,1,0,0,1,0,9.95,2.41,61.59,0.39
2022-01-03 02:00:00,336.97,67.24,48.39,264.42,181.34,5.48,2,3,1,0,0,1,0,12.12,2.38,54.29,1.48
2022-01-03 03:00:00,523.79,30.37,44.68,268.45,176.2,6.43,3,3,1,0,0,1,0,9.47,2.97,68.78,0.79
2022-01-03 04:00:00,388.35,28.26,38.75,194.29,174.75,12.31,4,3,1,0,0,1,0,11.75,2.83,62.22,0.23
2022-01-03 05:00:00,454.07,41.78,31.42,274.68,176.07,9.65,5,3,1,0,0,1,0,13.8,2.81,59.51,0.68
2022-01-03 06:00:00,441.55,17.86,55.86,248.89,170.98,6.14,6,3,1,0,0,1,0,14.31,3.63,48.99,5.03
2022-01-03 07:00:00,559.1,47.3,42.96,252.35,172.97,9.61,7,3,1,0,0,1,0,14.4,1.77,53.03,0.1
2022-01-03 08:00:00,559.27,52.31,51.19,238.83,171.26,6.44,8,3,1,0,0,1,0,18.62,2.61,57.35,0.04
2022-01-03 09:00:00,581.32,31.28,68.79,212.78,172.06,3.58,9,3,1,0,0,1,0,17.98,1.54,64.5,0.69
2022-01-03 10:00:00,489.95,48.68,62.82,281.68,171.66,5.05,10,3,1,0,0,1,0,20.26,0.54,42.15,0.22
2022-01-03 11:00:00,406.27,24.06,43.25,258.28,207.19,14.15,11,3,1,0,0,1,0,19.41,1.71,47.71,0.12
2022-01-03 12:00:00,347.03,48.25,49.45,243.73,174.61,11.37,12,3,1,0,0,1,0,19.18,1.39,57.05,0.39
2022-01-03 13:00:00,691.36,42.62,57.07,254.65,182.25,7.51,13,3,1,0,0,1,0,17.49,2.52,36.66,0.57
2022-01-03 14:00:00,395.27,20.1,36.18,236.61,176.24,10.59,14,3,1,0,0,1,0,12.52,3.95,46.56,0.03
2022-01-03 15:00:00,590.11,22.77,51.21,261.07,181.39,7.45,15,3,1,0,0,1,0,16.41,1.04,48.31,0.49
2022-01-03 16:00:00,405.45,27.27,46.73,255.35,184.16,8.98,16,3,1,0,0,1,0,15.72,2.61,61.38,0.74
2022-01-03 17:00:00,465.56,17.61,37.24,218.24,181.93,12.96,17,3,1,0,0,1,0,13.07,2.81,47.01,2.15
2022-01-03 18:00:00,102.04,22.39,38.59,90.51,10.0,-0.1,18,3,1,0,0,1,0,11.69,1.66,23.74,0.55
2022-01-03 19:00:00,558.68,37.37,41.67,198.81,184.69,7.8,19,3,1,0,0,1,0,9.41,3.36,50.31,0.72
2022-01-03 20:00:00,146.21,36.44,46.78,89.42,97.42,5.4,20,3,1,0,0,1,0,8.59,2.98,52.8,0.29
2022-01-03 21:00:00,628.62,20.02,44.58,330.29,188.41,4.77,21,3,1,0,0,1,0,11.94,1.73,53.59,0.06
2022-01-03 22:00:00,380.33,11.54,42.52,278.76,188.71,5.67,22,3,1,0,0,1,0,7.73,2.69,57.02,0.16
2022-01-03 23:00:00,575.31,61.51,44.26,256.59,187.67,8.6,23,3,1,0,0,1,0,5.03,3.01,51.93,0.1
2022-01-04 00:00:00,755.38,48.4,57.05,321.38,187.21,11.71,0,4,1,1,0,1,0,8.99,2.43,46.43,2.58
2022-01-04 01:00:00,524.4,56.59,48.31,310.82,185.09,9.73,1,4,1,1,0,1,0,8.46,3.12,49.4,0.7
2022-01-04 02:00:00,665.2,54.11,60.1,283.89,179.63,6.89,2,4,1,1,0,1,0,8.7,3.89,51.12,5.05
2022-01-04 03:00:00,588.3,21.18,37.9,222.64,180.51,6.84,3,4,1,1,0,1,0,12.45,4.1,55.37,0.63
2022-01-04 04:00:00,625.4,33.83,59.56,284.02,181.47,10.6,4,4,1,1,0,1,0,7.52,3.94,68.11,0.62
2022-01-04 05:00:00,488.8,38.88,37.77,293.44,183.0,5.56,5,4,1,1,0,1,0,14.17,3.52,40.23,0.09
2022-01-04 06:00:00,517.45,62.25,43.06,186.72,173.46,10.44,6,4,1,1,0,1,0,13.88,2.22,58.29,0.19
2022-01-04 07:00:00,257.69,20.35,38.69,249.88,171.77,8.49,7,4,1,1,0,1,0,14.13,2.36,48.45,0.73
2022-01-04 08:00:00,414.32,39.31,54.94,228.88,169.97,11.37,8,4,1,1,0,1,0,15.07,2.15,55.12,0.62
2022-01-04 09:00:00,508.85,18.13,61.48,303.03,171.36,6.32,9,4,1,1,0,1,0,16.61,3.66,70.98,0.67
2022-01-04 10:00:00,217.18,4.69,55.27,227.85,167.6,6.64,10,4,1,1,0,1,0,21.36,1.59,54.56,2.0
2022-01-04 11:00:00,519.53,34.64,53.27,263.13,167.5,9.72,11,4,1,1,0,1,0,17.6,0.85,33.75,0.5
2022-01-04 12:00:00,475.94,34.4,60.15,234.9,141.3,3.14,12,4,1,1,0,1,0,17.34,1.76,55.4,0.09
2022-01-04 13:00:00,558.08,23.78,63.9,267.43,162.99,5.27,13,4,1,1,0,1,0,18.6,1.91,65.88,0.67
2022-01-04 14:00:00,589.48,45.07,52.66,187.19,161.38,9.93,14,4,1,1,0,1,0,16.32,0.88,48.05,5.26
2022-01-04 15:00:00,786.26,51.59,53.4,290.12,219.64,8.77,15,4,1,1,0,1,0,15.55,1.21,36.72,0.79
2022-01-04 16:00:00,1038.66,73.35,53.52,342.57,288.5,9.65,16,4,1,1,0,1,0,12.15,1.46,65.52,0.58
2022-01-04 17:00:00,421.2,52.75,52.22,259.22,171.67,10.69,17,4,1,1,0,1,0,10.87,3.3,50.75,0.1
2022-01-04 18:00:00,371.2,29.35,51.05,213.72,166.37,3.99,18,4,1,1,0,1,0,11.55,2.11,45.37,0.63
2022-01-04 19:00:00,305.03,35.46,55.02,194.1,168.19,7.32,19,4,1,1,0,1,0,9.72,2.92,46.81,0.2
2022-01-04 20:00:00,557.41,17.95,57.28,213.79,169.51,9.29,20,4,1,1,0,1,0,9.59,2.16,42.81,0.21
2022-01-04 21:00:00,318.63,14.23,36.59,199.48,142.34,9.89,21,4,1,1,0,1,0,7.18,3.04,24.61,0.17
2022-01-04 22:00:00,486.5,50.16,40.76,252.61,170.67,3.39,22,4,1,1,0,1,0,11.82,3.43,52.91,0.57
2022-01-04 23:00:00,323.94,35.56,45.28,254.41,173.12,9.45,23,4,1,1,0,1,0,9.61,2.85,43.28,0.06
2022-01-05 00:00:00,317.64,22.53,37.58,127.9,116.69,10.51,0,5,1,2,0,1,0,7.58,2.13,61.42,0.39
2022-01-05 01:00:00,329.47,38.14,46.59,168.23,174.25,9.08,1,5,1,2,0,1,0,9.07,2.67,52.29,0.62
2022-01-05 02:00:00,559.29,33.12,47.76,249.34,174.05,3.32,2,5,1,2,0,1,0,11.28,2.06,58.63,0.28
2022-01-05 03:00:00,424.89,14.51,41.26,258.7,169.06,10.92,3,5,1,2,0,1,0,11.53,3.83,51.12,0.05
2022-01-05 04:00:00,404.27,43.34,45.52,213.07,171.95,3.93,4,5,1,2,0,1,0,11.25,2.95,60.25,0.72
2022-01-05 05:00:00,586.61,30.38,44.61,268.7,168.43,12.44,5,5,1,2,0,1,0,11.17,2.67,54.27,0.22
2022-01-05 06:00:00,380.65,37.92,36.6,242.22,170.01,4.61,6,5,1,2,0,1,0,15.4,3.17,57.35,0.33
2022-01-05 07:00:00,499.98,36.32,48.93,246.12,172.51,2.25,7,5,1,2,0,1,0,16.9,4.1,55.22,0.59
2022-01-05 08:00:00,383.48,16.49,54.58,191.73,171.09,3.63,8,5,1,2,0,1,0,17.55,3.21,62.71,0.26
2022-01-05 09:00:00,178.35,7.43,48.18,224.24,133.55,5.88,9,5,1,2,0,1,0,19.59,2.88,67.31,0.38
2022-01-05 10:00:00,344.65,24.77,63.25,228.06,171.05,11.69,10,5,1,2,0,1,0,15.42,3.33,54.91,0.56
2022-01-05 11:00:00,474.46,39.06,60.35,213.57,153.11,7.9,11,5,1,2,0,1,0,18.97,2.31,55.1,0.76
2022-01-05 12:00:00,168.01,39.42,60.28,60.01,70.8,7.17,12,5,1,2,0,1,0,15.45,1.71,46.29,0.42
2022-01-05 13:00:00,407.52,43.46,53.43,244.67,191.51,8.98,13,5,1,2,0,1,0,16.79,2.96,52.77,0.48
2022-01-05 14:00:00,370.06,40.4,51.52,256.41,171.54,10.18,14,5,1,2,0,1,0,15.02,1.91,51.63,0.62
2022-01-05 15:00:00,379.27,41.0,51.66,210.4,172.98,4.36,15,5,1,2,0,1,0,11.18,0.92,44.03,0.05
2022-01-05 16:00:00,469.28,35.71,52.46,261.78,175.32,4.54,16,5,1,2,0,1,0,14.71,1.07,37.2,0.07
2022-01-05 17:00:00,293.37,31.4,44.62,240.56,175.97,7.22,17,5,1,2,0,1,0,14.22,3.19,37.88,0.57
2022-01-05 18:00:00,594.11,29.05,44.84,275.92,177.69,10.55,18,5,1,2,0,1,0,8.74,2.32,37.6,0.12
2022-01-05 19:00:00,376.08,23.77,45.84,250.92,174.41,6.77,19,5,1,2,0,1,0,12.35,2.65,43.87,0.22
2022-01-05 20:00:00,552.7,42.14,57.14,221.03,172.88,6.97,20,5,1,2,0,1,0,13.51,3.53,53.23,0.3
2022-01-05 21:00:00,303.88,27.54,40.13,188.25,151.52,9.42,21,5,1,2,0,1,0,6.96,3.7,37.91,0.18
2022-01-05 22:00:00,668.97,13.68,46.72,217.83,168.57,10.36,22,5,1,2,0,1,0,9.21,3.17,50.16,0.04
2022-01-05 23:00:00,341.43,41.61,56.32,225.94,171.25,10.6,23,5,1,2,0,1,0,10.28,2.58,46.04,0.01
2022-01-06 00:00:00,777.45,55.34,45.98,407.26,304.96,17.7,0,6,1,3,0,1,0,10.28,3.24,53.61,0.69
2022-01-06 01:00:00,260.68,39.84,54.0,265.27,171.33,5.39,1,6,1,3,0,1,0,14.54,2.29,54.17,0.56
2022-01-06 02:00:00,487.66,87.06,41.4,294.69,258.23,8.47,2,6,1,3,0,1,0,12.09,2.98,46.71,0.04
2022-01-06 03:00:00,410.3,35.33,30.46,248.55,177.22,9.11,3,6,1,3,0,1,0,13.57,3.18,79.26,0.32
2022-01-06 04:00:00,747.62,28.38,50.19,262.97,202.88,8.58,4,6,1,3,0,1,0,12.59,3.65,58.19,0.26
2022-01-06 05:00:00,735.49,8.4,49.52,242.22,171.76,13.4,5,6,1,3,0,1,0,12.43,1.91,47.3,0.14
2022-01-06 06:00:00,407.24,43.68,42.31,250.41,171.5,1.57,6,6,1,3,0,1,0,12.68,2.96,68.71,0.21
2022-01-06 07:00:00,310.05,41.2,40.72,215.69,175.41,2.99,7,6,1,3,0,1,0,16.89,1.85,64.56,0.52
2022-01-06 08:00:00,337.48,28.66,56.09,245.25,177.0,8.27,8,6,1,3,0,1,0,17.01,1.95,53.29,0.64
2022-01-06 09:00:00,655.25,37.4,52.98,220.74,182.05,7.71,9,6,1,3,0,1,0,19.71,1.07,52.79,0.14
2022-01-06 10:00:00,469.16,41.91,56.2,166.35,182.5,5.95,10,6,1,3,0,1,0,22.83,1.8,59.9,0.55
2022-01-06 11:00:00,485.47,41.89,52.12,213.56,180.27,4.15,11,6,1,3,0,1,0,19.35,2.66,42.67,0.06
2022-01-06 12:00:00,758.28,37.98,44.35,249.15,177.74,4.05,12,6,1,3,0,1,0,18.61,2.62,50.18,0.37
2022-01-06 13:00:00,565.37,36.01,47.52,227.82,176.29,10.99,13,6,1,3,0,1,0,14.62,2.25,49.22,0.51
2022-01-06 14:00:00,678.44,24.25,57.57,175.77,175.79,12.41,14,6,1,3,0,1,0,14.6,2.25,63.64,0.5
2022-01-06 15:00:00,426.98,32.01,60.32,264.8,176.01,10.45,15,6,1,3,0,1,0,14.02,2.35,41.11,0.59
2022-01-06 16:00:00,48.29,-25.01,56.49,25.37,10.0,1.66,16,6,1,3,0,1,0,10.83,2.18,52.6,0.66
2022-01-06 17:00:00,453.41,25.84,58.44,263.33,180.91,8.68,17,6,1,3,0,1,0,14.23,1.54,47.81,0.22
2022-01-06 18:00:00,611.15,51.44,52.94,255.22,184.48,9.13,18,6,1,3,0,1,0,11.44,1.77,48.32,0.55
2022-01-06 19:00:00,189.58,19.66,44.15,200.76,126.17,4.69,19,6,1,3,0,1,0,11.92,2.42,54.38,0.68
2022-01-06 20:00:00,337.63,41.57,39.49,276.86,192.95,12.51,20,6,1,3,0,1,0,9.88,3.43,55.4,0.58
2022-01-06 21:00:00,259.04,4.17,55.8,117.35,92.45,5.52,21,6,1,3,0,1,0,10.39,3.22,70.43,0.46
2022-01-06 22:00:00,565.19,37.65,31.99,284.49,191.69,2.8,22,6,1,3,0,1,0,6.59,3.2,50.39,0.48
2022-01-06 23:00:00,518.51,36.98,47.55,304.78,191.91,4.08,23,6,1,3,0,1,0,4.08,2.99,45.81,0.5
2022-01-07 00:00:00,951.64,56.16,37.05,423.42,363.2,14.29,0,7,1,4,0,1,0,7.06,2.61,52.44,0.65
2022-01-07 01:00:00,632.74,54.76,38.12,270.54,189.02,12.14,1,7,1,4,0,1,0,8.59,3.38,48.72,0.46
2022-01-07 02:00:00,549.57,51.37,46.19,314.95,184.9,12.05,2,7,1,4,0,1,0,14.46,3.91,49.87,0.2
2022-01-07 03:00:00,468.79,43.23,45.64,325.38,184.81,11.26,3,7,1,4,0,1,0,10.46,3.56,58.98,2.22
2022-01-07 04:00:00,622.24,39.47,46.49,201.0,185.59,8.56,4,7,1,4,0,1,0,10.33,1.52,81.45,0.38
2022-01-07 05:00:00,459.42,45.02,37.17,293.71,190.33,11.98,5,7,1,4,0,1,0,11.1,2.33,51.2,0.14
2022-01-07 06:00:00,599.78,22.0,47.98,249.19,185.53,9.24,6,7,1,4,0,1,0,14.72,3.3,70.4,0.1
2022-01-07 07:00:00,607.17,41.25,46.26,276.14,183.28,5.65,7,7,1,4,0,1,0,16.07,1.3,50.08,0.69
2022-01-07 08:00:00,393.09,46.0,53.1,233.79,180.32,9.47,8,7,1,4,0,1,0,20.4,1.33,56.75,0.42
2022-01-07 09:00:00,568.62,22.68,44.57,201.35,181.14,7.93,9,7,1,4,0,1,0,17.2,2.74,67.03,0.32
2022-01-07 10:00:00,733.31,93.0,47.74,393.21,282.8,7.3,10,7,1,4,0,1,0,17.72,2.28,29.64,0.25
2022-01-07 11:00:00,582.61,17.7,43.57,241.82,176.22,13.86,11,7,1,4,0,1,0,19.57,2.7,32.71,0.48
2022-01-07 12:00:00,347.17,59.78,44.75,257.67,177.6,7.63,12,7,1,4,0,1,0,16.63,1.37,51.02,0.03
2022-01-07 13:00:00,393.8,36.17,65.55,212.85,175.31,7.96,13,7,1,4,0,1,0,15.82,3.93,41.01,0.04
2022-01-07 14:00:00,178.18,18.07,57.92,129.49,85.62,12.54,14,7,1,4,0,1,0,18.03,1.46,57.83,0.57
2022-01-07 15:00:00,383.02,14.76,52.18,269.37,170.11,6.67,15,7,1,4,0,1,0,15.05,2.65,56.99,0.26
2022-01-07 16:00:00,319.24,68.56,61.56,244.54,168.25,10.13,16,7,1,4,0,1,0,17.51,2.8,50.34,0.2
2022-01-07 17:00:00,394.25,42.01,46.16,227.26,167.03,8.73,17,7,1,4,0,1,0,12.85,1.88,54.9,0.09
2022-01-07 18:00:00,611.16,38.65,47.29,200.43,166.94,5.75,18,7,1,4,0,1,0,13.11,1.38,51.8,0.22
2022-01-07 19:00:00,451.07,32.48,42.76,185.33,168.76,4.93,19,7,1,4,0,1,0,9.52,2.04,61.4,0.41
2022-01-07 20:00:00,428.9,39.78,49.1,260.42,168.31,8.94,20,7,1,4,0,1,0,9.51,2.02,50.94,0.4
2022-01-07 21:00:00,379.99,22.34,49.18,258.52,174.66,6.96,21,7,1,4,0,1,0,8.79,2.72,51.2,0.6
2022-01-07 22:00:00,470.92,41.05,52.76,235.8,173.43,10.78,22,7,1,4,0,1,0,7.45,4.55,42.87,0.71
2022-01-07 23:00:00,442.92,38.21,57.19,237.15,172.64,10.73,23,7,1,4,0,1,0,9.05,3.85,52.55,0.79
2022-01-08 00:00:00,577.05,29.0,43.13,250.43,168.8,11.07,0,8,1,5,0,1,0,11.29,2.79,41.98,0.18
2022-01-08 01:00:00,566.3,27.1,39.72,270.43,167.1,13.23,1,8,1,5,0,1,0,8.77,2.76,62.04,0.67
2022-01-08 02:00:00,412.95,54.96,37.07,217.03,166.85,5.94,2,8,1,5,0,1,0,9.48,4.38,60.87,0.43
2022-01-08 03:00:00,547.14,28.52,41.13,246.16,170.47,12.18,3,8,1,5,0,1,0,12.46,3.1,50.11,0.8
2022-01-08 04:00:00,778.33,69.24,30.11,467.43,296.83,10.49,4,8,1,5,0,1,0,10.46,2.91,69.24,0.74
2022-01-08 05:00:00,379.12,45.3,48.36,223.24,177.43,8.41,5,8,1,5,0,1,0,12.21,2.72,32.81,0.14
2022-01-08 06:00:00,307.97,41.71,60.73,327.2,195.66,11.01,6,8,1,5,0,1,0,14.2,0.85,54.88,0.38
2022-01-08 07:00:00,432.6,-3.99,67.63,176.34,111.17,3.96,7,8,1,5,0,1,0,14.53,2.78,46.38,0.7
2022-01-08 08:00:00,423.81,34.25,49.92,316.47,177.88,6.38,8,8,1,5,0,1,0,16.29,3.32,58.47,0.22
2022-01-08 09:00:00,114.37,51.25,50.2,171.21,118.84,4.46,9,8,1,5,0,1,0,17.15,2.1,68.47,0.18
2022-01-08 10:00:00,123.4,5.68,57.04,60.57,39.47,0.97,10,8,1,5,0,1,0,14.91,2.17,43.92,0.56
2022-01-08 11:00:00,685.12,18.51,46.6,246.35,178.31,8.62,11,8,1,5,0,1,0,17.03,2.55,46.58,0.0
2022-01-08 12:00:00,357.57,19.78,50.72,202.86,177.02,10.56,12,8,1,5,0,1,0,15.43,2.35,51.04,0.61
2022-01-08 13:00:00,639.4,37.86,48.69,183.73,172.91,4.79,13,8,1,5,0,1,0,14.95,3.08,58.87,0.79
2022-01-08 14:00:00,928.38,84.69,52.64,427.99,338.79,13.26,14,8,1,5,0,1,0,17.21,2.75,64.3,0.34
2022-01-08 15:00:00,443.69,16.03,47.78,267.29,177.27,10.01,15,8,1,5,0,1,0,10.67,1.6,50.29,0.34
2022-01-08 16:00:00,408.61,42.23,38.92,275.36,199.89,3.85,16,8,1,5,0,1,0,9.85,3.06,39.39,0.28
2022-01-08 17:00:00,704.85,43.43,33.96,201.95,168.26,12.37,17,8,1,5,0,1,0,10.51,4.32,52.64,2.41
2022-01-08 18:00:00,453.55,27.7,47.88,178.22,168.64,8.3,18,8,1,5,0,1,0,15.8,3.34,42.61,0.7
2022-01-08 19:00:00,319.6,24.94,61.76,213.05,170.01,9.21,19,8,1,5,0,1,0,10.78,2.29,34.45,0.63
2022-01-08 20:00:00,848.33,47.08,34.56,465.95,327.26,10.79,20,8,1,5,0,1,0,11.77,2.33,23.05,0.2
2022-01-08 21:00:00,793.67,44.35,44.36,418.01,265.78,9.05,21,8,1,5,0,1,0,12.47,2.37,35.88,0.87
2022-01-08 22:00:00,480.99,26.56,53.54,189.77,147.31,9.66,22,8,1,5,0,1,0,10.55,3.29,53.29,0.31
2022-01-08 23:00:00,512.38,42.59,45.87,243.38,159.07,8.54,23,8,1,5,0,1,0,6.73,3.43,46.89,0.48
2022-01-09 00:00:00,522.6,39.26,39.38,283.52,171.99,6.73,0,9,1,6,0,1,0,8.24,2.16,51.73,0.78
2022-01-09 01:00:00,563.21,23.78,41.52,244.69,170.32,0.55,1,9,1,6,0,1,0,7.76,2.87,52.46,0.2
2022-01-09 02:00:00,631.96,37.95,45.03,259.59,167.9,8.06,2,9,1,6,0,1,0,9.53,4.05,64.84,0.8
2022-01-09 03:00:00,489.32,60.23,43.28,232.5,171.12,8.91,3,9,1,6,0,1,0,10.68,3.39,46.5,0.47
2022-01-09 04:00:00,344.7,21.36,42.25,216.4,175.4,12.84,4,9,1,6,0,1,0,11.16,2.56,52.73,0.33
2022-01-09 05:00:00,86.57,1.02,54.28,54.89,37.71,5.43,5,9,1,6,0,1,0,12.54,3.72,45.45,0.5
2022-01-09 06:00:00,401.1,38.53,59.37,213.9,164.75,5.06,6,9,1,6,0,1,0,18.01,2.95,60.28,0.31
2022-01-09 07:00:00,374.72,30.36,44.9,229.41,164.1,3.38,7,9,1,6,0,1,0,15.63,2.91,64.12,0.77
2022-01-09 08:00:00,375.65,33.19,46.6,231.33,168.7,9.89,8,9,1,6,0,1,0,15.58,3.03,66.15,0.05
2022-01-09 09:00:00,611.97,32.89,36.51,254.54,168.7,5.24,9,9,1,6,0,1,0,20.11,2.13,69.32,0.41
2022-01-09 10:00:00,587.11,46.77,66.01,235.79,172.8,8.56,10,9,1,6,0,1,0,17.12,3.46,53.22,0.39
2022-01-09 11:00:00,350.2,37.51,48.55,231.28,167.18,4.39,11,9,1,6,0,1,0,18.09,2.72,65.02,0.69
2022-01-09 12:00:00,569.26,51.96,42.49,224.17,168.86,6.43,12,9,1,6,0,1,0,16.32,1.12,49.22,0.5
2022-01-09 13:00:00,338.61,17.15,60.04,214.41,126.92,5.02,13,9,1,6,0,1,0,12.7,1.06,40.96,0.07
