datetimeLocal,CO,NO2,O3,PM10,PM2.5,SO2,hour,day,month,day_of_week,crop_burning,winter_inversion,diwali,T2M,WS2M,RH2M,PRECTOTCORR
2022-01-01 16:00:00,438.72,66.64,42.56,205.95,168.6,7.88,16,1,1,5,0,1,0,8.09,2.58,49.36,0.25
2022-01-01 17:00:00,715.87,78.84,29.34,513.07,336.63,15.2,17,1,1,5,0,1,0,11.41,3.25,54.07,0.37
2022-01-01 18:00:00,467.32,43.89,48.18,223.7,138.14,4.07,18,1,1,5,0,1,0,8.78,2.53,49.4,0.46
2022-01-01 19:00:00,399.24,16.04,32.71,243.58,142.63,8.72,19,1,1,5,0,1,0,7.95,3.03,54.27,0.35
2022-01-01 20:00:00,353.64,7.92,50.8,171.48,127.79,5.15,20,1,1,5,0,1,0,5.95,2.58,32.89,0.07
2022-01-01 21:00:00,434.29,2.72,49.8,224.73,145.25,13.4,21,1,1,5,0,1,0,7.55,4.18,47.83,0.26
2022-01-01 22:00:00,490.89,-23.76,38.02,226.66,143.44,10.62,22,1,1,5,0,1,0,5.88,3.98,57.12,0.66
2022-01-01 23:00:00,303.6,25.27,48.57,209.11,147.93,10.41,23,1,1,5,0,1,0,7.91,3.51,56.78,0.24
2022-01-02 00:00:00,316.6,33.25,45.59,198.33,131.46,13.62,0,2,1,6,0,1,0,4.43,3.97,33.65,0.47
2022-01-02 01:00:00,426.79,11.0,45.32,226.77,148.18,6.8,1,2,1,6,0,1,0,7.77,3.31,59.23,2.78
2022-01-02 02:00:00,459.18,6.64,39.34,175.25,149.83,2.36,2,2,1,6,0,1,0,3.54,4.5,49.78,0.56
2022-01-02 03:00:00,155.22,5.38,61.61,-27.96,13.13,-2.78,3,2,1,6,0,1,0,2.92,3.92,49.54,0.73
2022-01-02 04:00:00,345.07,52.63,43.42,177.09,147.69,7.23,4,2,1,6,0,1,0,8.77,3.1,48.93,0.28
2022-01-02 05:00:00,443.29,12.59,47.87,195.15,144.96,11.88,5,2,1,6,0,1,0,8.92,5.06,53.89,0.19
2022-01-02 06:00:00,494.9,41.54,38.11,245.16,145.81,0.37,6,2,1,6,0,1,0,10.66,3.32,49.69,0.06
2022-01-02 07:00:00,248.73,51.02,48.19,156.35,145.5,6.71,7,2,1,6,0,1,0,12.66,3.9,50.27,0.77
2022-01-02 08:00:00,354.79,25.83,39.21,264.85,150.75,7.09,8,2,1,6,0,1,0,8.67,2.46,70.02,0.04
2022-01-02 09:00:00,275.61,15.44,37.06,143.18,107.33,3.04,9,2,1,6,0,1,0,11.64,3.17,42.16,0.07
2022-01-02 10:00:00,389.56,7.81,45.73,245.52,150.62,4.34,10,2,1,6,0,1,0,12.91,3.23,71.26,0.19
2022-01-02 11:00:00,447.58,29.31,38.92,258.59,148.36,5.38,11,2,1,6,0,1,0,15.34,3.42,57.02,0.29
2022-01-02 12:00:00,243.78,25.71,71.81,191.53,146.83,11.08,12,2,1,6,0,1,0,12.27,2.42,69.8,0.58
2022-01-02 13:00:00,374.93,28.44,51.44,189.9,154.07,9.17,13,2,1,6,0,1,0,12.83,2.5,45.37,0.0
2022-01-02 14:00:00,603.44,26.31,42.98,221.8,154.72,4.41,14,2,1,6,0,1,0,8.89,3.73,25.88,0.79
2022-01-02 15:00:00,497.72,0.6,57.29,197.07,151.55,5.91,15,2,1,6,0,1,0,13.9,1.59,53.32,0.69
2022-01-02 16:00:00,473.39,52.38,42.39,224.97,154.19,6.08,16,2,1,6,0,1,0,9.39,1.8,48.79,0.07
2022-01-02 17:00:00,239.79,11.56,55.08,125.17,74.91,8.47,17,2,1,6,0,1,0,10.59,1.67,47.4,0.18
2022-01-02 18:00:00,339.58,10.96,39.91,193.78,149.82,5.02,18,2,1,6,0,1,0,7.71,2.66,46.34,4.02
2022-01-02 19:00:00,583.47,35.24,43.53,199.45,149.36,8.48,19,2,1,6,0,1,0,7.5,1.92,42.48,0.18
2022-01-02 20:00:00,432.38,1.58,51.08,200.89,152.66,6.25,20,2,1,6,0,1,0,5.27,3.16,61.96,0.72
2022-01-02 21:00:00,863.83,46.92,27.52,436.39,289.75,6.74,21,2,1,6,0,1,0,6.32,3.36,61.42,0.23
2022-01-02 22:00:00,31.26,13.56,38.76,-27.74,10.0,4.97,22,2,1,6,0,1,0,6.65,3.22,62.3,0.54
2022-01-02 23:00:00,258.99,37.1,39.9,199.09,150.71,7.47,23,2,1,6,0,1,0,6.07,2.96,41.44,0.54
2022-01-03 00:00:00,413.33,56.2,53.37,166.91,148.2,6.15,0,3,1,0,0,1,0,4.85,3.09,50.23,0.43
2022-01-03 01:00:00,510.26,25.69,52.91,226.08,150.05,9.94,1,3,1,0,0,1,0,5.99,3.08,47.71,0.23
2022-01-03 02:00:00,215.13,7.53,38.23,171.08,146.91,11.45,2,3,1,0,0,1,0,8.72,5.09,41.09,0.72
2022-01-03 03:00:00,376.99,25.38,41.71,192.4,151.21,7.67,3,3,1,0,0,1,0,4.05,3.56,51.86,0.72
2022-01-03 04:00:00,548.2,9.58,45.81,261.8,168.96,9.57,4,3,1,0,0,1,0,9.02,4.14,58.44,0.43
2022-01-03 05:00:00,525.77,59.61,54.1,248.74,163.96,14.11,5,3,1,0,0,1,0,7.54,4.1,66.59,0.46
2022-01-03 06:00:00,350.56,24.09,59.36,235.61,151.57,12.65,6,3,1,0,0,1,0,8.73,4.66,53.11,0.31
2022-01-03 07:00:00,279.88,13.73,37.53,170.39,140.38,8.1,7,3,1,0,0,1,0,9.3,2.04,62.94,0.72
2022-01-03 08:00:00,356.66,50.46,51.23,222.3,158.41,4.86,8,3,1,0,0,1,0,11.04,3.75,37.5,0.68
2022-01-03 09:00:00,533.03,20.88,59.18,405.15,267.5,10.96,9,3,1,0,0,1,0,15.9,2.98,44.99,0.74
2022-01-03 10:00:00,537.89,46.85,54.22,219.59,153.63,10.39,10,3,1,0,0,1,0,12.08,3.0,53.74,0.69
2022-01-03 11:00:00,452.03,30.9,59.09,253.64,158.22,14.49,11,3,1,0,0,1,0,14.14,3.15,52.07,0.57
2022-01-03 12:00:00,448.95,47.53,35.45,192.1,159.65,4.22,12,3,1,0,0,1,0,10.34,2.96,53.07,0.36
2022-01-03 13:00:00,610.81,28.67,52.51,230.37,158.28,2.95,13,3,1,0,0,1,0,9.83,1.48,55.88,0.19
2022-01-03 14:00:00,284.5,38.62,59.02,144.03,111.97,8.18,14,3,1,0,0,1,0,13.26,2.13,58.14,0.34
2022-01-03 15:00:00,559.47,36.85,41.86,273.13,161.08,0.25,15,3,1,0,0,1,0,11.63,3.55,43.26,0.55
2022-01-03 16:00:00,621.17,32.39,42.63,211.45,163.42,8.9,16,3,1,0,0,1,0,10.24,0.83,56.8,0.67
2022-01-03 17:00:00,496.12,43.52,40.32,244.65,158.23,8.09,17,3,1,0,0,1,0,7.86,1.83,38.6,0.52
2022-01-03 18:00:00,418.62,27.15,44.57,240.39,156.68,5.74,18,3,1,0,0,1,0,9.67,2.76,38.05,0.3
2022-01-03 19:00:00,466.7,48.38,38.81,235.77,156.91,6.41,19,3,1,0,0,1,0,7.14,3.43,47.07,0.59
2022-01-03 20:00:00,541.79,40.13,44.69,226.39,163.96,9.93,20,3,1,0,0,1,0,5.41,2.68,50.47,0.55
2022-01-03 21:00:00,569.21,67.32,47.88,260.96,165.51,10.52,21,3,1,0,0,1,0,4.07,3.48,49.95,0.07
2022-01-03 22:00:00,484.5,18.72,42.11,220.86,165.32,6.09,22,3,1,0,0,1,0,5.88,2.65,47.17,0.47
2022-01-03 23:00:00,689.53,58.92,51.69,420.33,304.2,12.14,23,3,1,0,0,1,0,5.09,3.0,60.91,0.06
2022-01-04 00:00:00,427.86,48.1,31.09,205.82,155.71,3.49,0,4,1,1,0,1,0,6.08,2.92,36.18,6.12
2022-01-04 01:00:00,626.39,30.1,47.32,223.52,149.86,4.98,1,4,1,1,0,1,0,8.16,3.65,34.19,0.58
2022-01-04 02:00:00,649.73,19.55,35.17,212.81,155.28,11.03,2,4,1,1,0,1,0,4.19,4.14,61.36,0.77
2022-01-04 03:00:00,359.64,43.98,31.79,181.32,154.26,7.86,3,4,1,1,0,1,0,8.3,4.03,73.28,0.15
2022-01-04 04:00:00,430.68,20.14,44.45,223.72,151.75,8.68,4,4,1,1,0,1,0,7.74,3.81,72.8,0.28
2022-01-04 05:00:00,562.97,54.45,43.3,341.75,247.07,4.55,5,4,1,1,0,1,0,5.36,3.89,53.39,0.63
2022-01-04 06:00:00,400.36,7.03,23.39,241.45,149.73,6.54,6,4,1,1,0,1,0,10.03,4.29,59.79,0.36
2022-01-04 07:00:00,511.39,28.64,45.52,247.73,147.64,9.65,7,4,1,1,0,1,0,10.97,3.24,70.88,0.51
2022-01-04 08:00:00,742.0,36.1,41.44,422.69,319.25,14.31,8,4,1,1,0,1,0,12.66,4.12,52.58,0.72
2022-01-04 09:00:00,482.99,13.59,48.26,222.21,149.64,7.84,9,4,1,1,0,1,0,13.1,3.69,43.47,0.76
2022-01-04 10:00:00,484.97,24.42,51.65,152.06,153.42,7.45,10,4,1,1,0,1,0,11.79,3.85,37.19,0.31
2022-01-04 11:00:00,596.76,40.19,44.31,205.07,152.55,11.16,11,4,1,1,0,1,0,12.51,2.0,63.75,7.9
2022-01-04 12:00:00,387.88,31.25,29.88,185.41,154.15,2.72,12,4,1,1,0,1,0,13.88,2.27,32.35,0.51
2022-01-04 13:00:00,448.94,18.81,42.02,149.12,155.17,7.26,13,4,1,1,0,1,0,10.55,1.78,46.12,0.65
2022-01-04 14:00:00,410.92,9.49,40.38,210.38,155.77,5.61,14,4,1,1,0,1,0,11.65,3.7,48.75,0.76
2022-01-04 15:00:00,398.0,42.03,52.85,207.53,157.58,6.61,15,4,1,1,0,1,0,10.95,1.68,50.14,0.17
2022-01-04 16:00:00,464.33,41.4,40.98,231.72,160.87,1.66,16,4,1,1,0,1,0,8.27,3.38,43.49,0.02
2022-01-04 17:00:00,537.03,38.28,45.55,181.08,163.47,12.18,17,4,1,1,0,1,0,9.03,2.31,40.72,0.36
2022-01-04 18:00:00,487.29,28.25,40.84,218.55,160.92,12.67,18,4,1,1,0,1,0,4.09,2.16,44.28,0.37
2022-01-04 19:00:00,515.99,31.99,28.71,200.02,161.28,7.46,19,4,1,1,0,1,0,4.5,3.16,41.4,0.62
2022-01-04 20:00:00,716.09,28.99,43.48,235.45,215.39,3.64,20,4,1,1,0,1,0,5.11,3.44,52.73,1.62
2022-01-04 21:00:00,435.2,43.83,53.09,244.34,165.2,9.52,21,4,1,1,0,1,0,1.7,3.54,47.47,0.09
2022-01-04 22:00:00,396.64,34.92,43.81,152.26,159.84,5.65,22,4,1,1,0,1,0,1.7,4.46,40.46,0.22
2022-01-04 23:00:00,549.3,25.15,44.42,191.77,157.98,5.42,23,4,1,1,0,1,0,5.8,3.99,57.19,0.23
2022-01-05 00:00:00,338.63,41.4,51.28,213.59,160.34,10.7,0,5,1,2,0,1,0,5.93,3.32,54.11,0.68
2022-01-05 01:00:00,531.95,35.93,48.8,187.95,165.37,7.81,1,5,1,2,0,1,0,8.37,3.77,44.02,0.04
2022-01-05 02:00:00,414.9,47.44,41.97,258.82,162.37,10.28,2,5,1,2,0,1,0,6.09,4.2,60.6,0.77
2022-01-05 03:00:00,490.63,23.8,30.74,250.66,168.55,11.65,3,5,1,2,0,1,0,6.37,3.39,56.43,0.35
2022-01-05 04:00:00,533.72,50.34,49.51,258.34,173.63,6.47,4,5,1,2,0,1,0,6.13,3.36,48.93,0.56
2022-01-05 05:00:00,333.65,14.36,55.16,93.23,117.36,11.19,5,5,1,2,0,1,0,8.84,3.79,42.96,0.78
2022-01-05 06:00:00,617.94,27.47,50.6,231.55,173.91,11.8,6,5,1,2,0,1,0,11.28,2.28,44.14,5.21
2022-01-05 07:00:00,603.81,39.15,54.16,257.08,171.74,7.67,7,5,1,2,0,1,0,14.99,4.54,57.6,1.24
2022-01-05 08:00:00,509.5,50.4,41.16,258.98,204.61,6.61,8,5,1,2,0,1,0,14.43,1.01,64.6,0.38
2022-01-05 09:00:00,446.97,31.43,50.25,245.89,169.49,5.68,9,5,1,2,0,1,0,9.03,2.69,47.32,0.22
2022-01-05 10:00:00,322.63,27.21,54.3,205.9,164.38,10.59,10,5,1,2,0,1,0,16.36,3.47,55.82,4.57
2022-01-05 11:00:00,524.41,29.46,63.45,279.19,165.39,2.58,11,5,1,2,0,1,0,11.44,3.82,44.8,0.29
2022-01-05 12:00:00,490.16,31.35,36.51,252.9,165.49,11.91,12,5,1,2,0,1,0,12.04,2.11,63.88,0.03
2022-01-05 13:00:00,583.03,35.43,57.47,268.19,161.85,8.54,13,5,1,2,0,1,0,15.76,3.21,59.48,0.31
2022-01-05 14:00:00,431.19,31.06,44.5,190.03,155.46,7.9,14,5,1,2,0,1,0,10.56,2.61,51.02,0.11
2022-01-05 15:00:00,355.13,12.03,54.15,220.3,154.91,8.71,15,5,1,2,0,1,0,5.45,2.23,49.84,0.5
2022-01-05 16:00:00,488.15,33.74,41.33,293.68,156.2,5.18,16,5,1,2,0,1,0,10.94,3.23,67.68,0.69
2022-01-05 17:00:00,392.48,46.02,42.43,220.55,157.67,11.21,17,5,1,2,0,1,0,7.86,4.05,33.45,0.52
2022-01-05 18:00:00,254.22,43.49,40.44,233.24,153.14,11.57,18,5,1,2,0,1,0,9.48,3.26,46.29,0.46
2022-01-05 19:00:00,482.38,36.98,50.13,194.15,155.33,10.77,19,5,1,2,0,1,0,5.66,1.98,24.0,0.39
2022-01-05 20:00:00,277.89,25.19,42.33,264.21,153.72,2.67,20,5,1,2,0,1,0,6.75,3.24,45.3,0.61
2022-01-05 21:00:00,352.8,24.49,46.5,177.36,149.69,5.28,21,5,1,2,0,1,0,4.77,3.9,59.67,0.7
2022-01-05 22:00:00,604.91,38.73,47.4,261.96,204.81,6.58,22,5,1,2,0,1,0,7.72,3.51,43.61,0.52
2022-01-05 23:00:00,622.15,42.97,55.9,365.65,223.94,7.42,23,5,1,2,0,1,0,7.71,4.98,35.58,0.3
2022-01-06 00:00:00,230.23,35.37,54.67,219.84,150.42,8.8,0,6,1,3,0,1,0,2.2,4.07,49.73,0.5
2022-01-06 01:00:00,437.32,33.91,49.04,258.73,150.09,9.33,1,6,1,3,0,1,0,5.17,4.86,61.81,0.95
2022-01-06 02:00:00,488.43,52.43,49.05,194.68,148.54,7.04,2,6,1,3,0,1,0,3.14,3.84,49.58,0.57
2022-01-06 03:00:00,49.11,12.68,46.04,28.66,10.0,4.13,3,6,1,3,0,1,0,5.37,2.65,43.95,0.79
2022-01-06 04:00:00,627.53,16.97,55.98,218.16,147.67,6.9,4,6,1,3,0,1,0,11.52,2.84,52.14,0.05
2022-01-06 05:00:00,297.52,35.12,49.29,195.79,149.52,11.66,5,6,1,3,0,1,0,9.48,2.85,37.45,0.63
2022-01-06 06:00:00,483.99,15.51,43.94,185.51,150.08,3.15,6,6,1,3,0,1,0,13.36,4.48,59.53,1.54
2022-01-06 07:00:00,522.79,19.96,44.08,222.58,150.19,12.61,7,6,1,3,0,1,0,14.56,3.71,59.64,0.03
2022-01-06 08:00:00,224.24,49.15,46.0,219.27,149.22,7.12,8,6,1,3,0,1,0,12.1,3.52,35.76,0.66
2022-01-06 09:00:00,363.97,1.96,43.48,57.3,78.9,4.02,9,6,1,3,0,1,0,8.6,4.03,54.91,0.6
2022-01-06 10:00:00,598.5,23.65,41.11,226.75,150.43,3.76,10,6,1,3,0,1,0,13.01,2.84,66.19,0.65
2022-01-06 11:00:00,356.88,31.35,56.41,207.33,149.36,2.35,11,6,1,3,0,1,0,10.37,2.34,58.6,0.33
2022-01-06 12:00:00,183.24,39.29,54.09,189.99,146.69,10.97,12,6,1,3,0,1,0,12.49,3.14,55.89,0.02
2022-01-06 13:00:00,406.17,43.21,66.87,250.63,151.32,11.63,13,6,1,3,0,1,0,9.48,1.63,64.83,0.12
2022-01-06 14:00:00,484.86,25.36,50.02,247.86,154.3,3.36,14,6,1,3,0,1,0,10.93,2.41,30.35,0.66
2022-01-06 15:00:00,255.51,37.84,49.82,221.9,143.64,5.31,15,6,1,3,0,1,0,11.64,2.87,53.37,0.27
2022-01-06 16:00:00,627.89,56.51,30.57,222.73,180.86,10.12,16,6,1,3,0,1,0,8.21,2.8,60.19,0.59
2022-01-06 17:00:00,304.48,17.52,48.85,181.22,141.23,9.71,17,6,1,3,0,1,0,5.71,2.38,40.66,0.24
2022-01-06 18:00:00,302.87,41.26,47.31,178.19,151.62,9.08,18,6,1,3,0,1,0,9.55,3.08,29.0,0.16
2022-01-06 19:00:00,416.47,20.31,42.19,172.34,142.65,4.07,19,6,1,3,0,1,0,3.93,3.1,47.07,0.56
2022-01-06 20:00:00,357.62,41.89,40.42,227.13,148.78,8.71,20,6,1,3,0,1,0,5.69,3.2,54.32,0.21
2022-01-06 21:00:00,499.92,31.58,38.08,268.27,150.41,8.33,21,6,1,3,0,1,0,4.4,3.1,47.33,0.08
2022-01-06 22:00:00,343.74,5.18,38.78,210.7,149.51,7.82,22,6,1,3,0,1,0,6.54,3.36,35.09,0.32
2022-01-06 23:00:00,31.33,18.18,60.59,22.17,10.0,5.37,23,6,1,3,0,1,0,4.99,2.93,56.14,0.6
2022-01-07 00:00:00,460.49,24.29,54.89,193.7,149.39,3.31,0,7,1,4,0,1,0,4.03,2.03,65.63,0.15
2022-01-07 01:00:00,423.53,26.07,51.46,171.09,151.24,11.18,1,7,1,4,0,1,0,4.89,4.12,43.06,0.7
2022-01-07 02:00:00,370.05,5.89,33.07,186.42,152.92,8.27,2,7,1,4,0,1,0,3.82,2.64,42.94,0.74
2022-01-07 03:00:00,394.63,36.21,44.65,199.7,152.2,11.68,3,7,1,4,0,1,0,5.54,4.65,58.4,0.6
2022-01-07 04:00:00,432.63,19.4,53.88,210.14,147.01,9.3,4,7,1,4,0,1,0,9.36,3.82,67.07,4.78
2022-01-07 05:00:00,391.54,24.69,44.54,141.49,144.81,7.71,5,7,1,4,0,1,0,9.75,4.46,65.38,0.42
2022-01-07 06:00:00,584.18,19.4,50.97,198.93,142.76,12.95,6,7,1,4,0,1,0,9.44,3.7,51.53,0.64
2022-01-07 07:00:00,539.67,63.91,44.79,331.0,204.55,8.43,7,7,1,4,0,1,0,12.07,3.87,56.3,0.16
2022-01-07 08:00:00,655.39,36.61,54.59,304.08,229.1,11.06,8,7,1,4,0,1,0,12.49,2.67,53.74,0.29
2022-01-07 09:00:00,457.12,10.77,52.77,161.05,142.75,5.39,9,7,1,4,0,1,0,9.15,4.21,47.3,0.16
2022-01-07 10:00:00,299.93,32.79,50.42,242.77,144.01,7.18,10,7,1,4,0,1,0,12.33,3.66,72.31,0.46
2022-01-07 11:00:00,523.93,23.03,35.83,237.29,143.89,12.4,11,7,1,4,0,1,0,12.34,3.15,50.68,0.74
2022-01-07 12:00:00,475.19,19.36,54.98,215.6,144.48,8.65,12,7,1,4,0,1,0,14.28,2.25,63.74,0.16
2022-01-07 13:00:00,266.17,40.85,50.63,147.97,141.06,5.69,13,7,1,4,0,1,0,15.88,2.45,54.79,0.55
2022-01-07 14:00:00,389.47,33.34,51.39,230.82,144.57,3.58,14,7,1,4,0,1,0,7.44,4.1,63.05,0.5
2022-01-07 15:00:00,361.3,42.07,50.52,198.37,143.77,2.37,15,7,1,4,0,1,0,10.47,1.48,34.56,0.05
2022-01-07 16:00:00,386.39,31.97,47.36,152.65,140.6,8.19,16,7,1,4,0,1,0,7.25,3.5,55.77,0.17
2022-01-07 17:00:00,171.9,13.53,39.74,246.17,138.49,4.29,17,7,1,4,0,1,0,8.45,3.2,58.99,0.11
2022-01-07 18:00:00,-5.83,2.27,43.71,3.46,10.0,3.28,18,7,1,4,0,1,0,7.51,3.25,51.97,0.02
2022-01-07 19:00:00,473.17,32.83,44.63,174.98,144.7,11.5,19,7,1,4,0,1,0,7.04,2.08,35.73,0.33
2022-01-07 20:00:00,406.5,4.84,27.92,180.76,147.8,5.74,20,7,1,4,0,1,0,5.65,2.84,56.63,0.67
2022-01-07 21:00:00,283.0,14.23,28.37,213.19,148.63,9.42,21,7,1,4,0,1,0,0.46,2.97,44.63,0.24
2022-01-07 22:00:00,373.82,37.6,32.8,212.09,150.9,6.31,22,7,1,4,0,1,0,6.06,2.68,32.45,0.74
2022-01-07 23:00:00,818.05,95.83,40.26,592.25,357.98,12.32,23,7,1,4,0,1,0,4.02,2.66,56.5,0.22
2022-01-08 00:00:00,299.75,19.55,45.41,223.61,151.84,7.88,0,8,1,5,0,1,0,3.25,3.38,47.07,0.69
2022-01-08 01:00:00,414.55,43.17,43.75,224.21,153.62,9.28,1,8,1,5,0,1,0,6.89,3.22,44.05,0.52
2022-01-08 02:00:00,570.79,18.92,44.43,246.73,153.06,11.43,2,8,1,5,0,1,0,4.69,2.87,57.36,0.02
2022-01-08 03:00:00,601.91,36.52,46.43,359.22,252.0,5.36,3,8,1,5,0,1,0,3.65,4.34,46.16,0.78
2022-01-08 04:00:00,334.09,23.44,50.56,172.47,148.83,10.55,4,8,1,5,0,1,0,7.4,3.54,53.46,0.23
2022-01-08 05:00:00,321.04,25.87,33.05,197.85,150.01,10.77,5,8,1,5,0,1,0,6.09,3.27,54.53,0.11
2022-01-08 06:00:00,255.03,33.71,52.46,164.29,148.28,8.21,6,8,1,5,0,1,0,8.19,3.6,60.74,0.61
2022-01-08 07:00:00,312.29,9.78,63.51,225.1,150.34,6.77,7,8,1,5,0,1,0,15.6,2.64,47.16,0.09
2022-01-08 08:00:00,513.67,55.92,51.23,183.34,148.52,10.99,8,8,1,5,0,1,0,11.04,2.79,53.31,0.15
2022-01-08 09:00:00,306.81,54.0,38.04,173.85,144.09,3.94,9,8,1,5,0,1,0,10.95,3.43,64.5,0.59
2022-01-08 10:00:00,394.1,29.93,39.77,239.5,143.18,7.32,10,8,1,5,0,1,0,13.92,3.21,57.21,0.77
2022-01-08 11:00:00,277.63,30.19,50.44,215.36,141.57,10.0,11,8,1,5,0,1,0,15.19,3.84,46.19,0.53
2022-01-08 12:00:00,377.4,34.01,51.22,154.96,141.42,6.52,12,8,1,5,0,1,0,14.31,2.33,44.46,0.77
2022-01-08 13:00:00,451.97,17.45,43.3,155.31,141.82,10.56,13,8,1,5,0,1,0,12.52,3.39,53.57,0.37
2022-01-08 14:00:00,214.19,39.15,59.57,216.12,145.98,5.32,14,8,1,5,0,1,0,9.3,5.0,44.75,0.25
2022-01-08 15:00:00,439.23,42.39,38.76,228.95,143.0,9.41,15,8,1,5,0,1,0,13.21,3.11,64.93,0.7
2022-01-08 16:00:00,354.04,20.33,44.2,179.95,142.09,7.32,16,8,1,5,0,1,0,10.16,3.78,35.89,0.44
2022-01-08 17:00:00,326.81,55.29,44.91,194.68,143.51,4.04,17,8,1,5,0,1,0,6.02,2.91,38.32,0.26
2022-01-08 18:00:00,339.99,55.35,42.21,225.4,146.04,9.64,18,8,1,5,0,1,0,7.67,2.18,49.7,0.7
2022-01-08 19:00:00,473.35,35.41,42.48,183.75,151.23,5.93,19,8,1,5,0,1,0,6.41,3.7,46.65,0.36
2022-01-08 20:00:00,620.34,13.15,54.8,255.25,156.7,6.05,20,8,1,5,0,1,0,6.01,2.98,48.15,0.52
2022-01-08 21:00:00,530.56,5.43,44.84,214.6,158.54,2.16,21,8,1,5,0,1,0,9.04,2.24,33.31,0.09
2022-01-08 22:00:00,483.66,7.08,30.98,218.35,157.51,8.4,22,8,1,5,0,1,0,6.99,2.15,56.59,0.17
2022-01-08 23:00:00,318.66,43.51,42.72,236.73,156.57,7.07,23,8,1,5,0,1,0,5.83,3.87,42.94,0.64
2022-01-09 00:00:00,441.34,36.39,34.11,221.77,156.93,8.7,0,9,1,6,0,1,0,8.84,3.64,39.24,0.27
2022-01-09 01:00:00,630.31,83.34,55.49,207.68,154.45,11.23,1,9,1,6,0,1,0,5.8,3.64,60.09,0.01
2022-01-09 02:00:00,312.92,32.17,41.06,276.87,155.7,6.54,2,9,1,6,0,1,0,8.47,3.74,43.62,0.35
2022-01-09 03:00:00,502.05,59.05,43.43,225.62,157.08,6.67,3,9,1,6,0,1,0,7.15,2.61,52.81,0.29
2022-01-09 04:00:00,626.74,37.28,40.48,178.73,153.25,5.55,4,9,1,6,0,1,0,6.58,3.84,43.99,0.53
2022-01-09 05:00:00,557.55,36.09,53.38,207.56,153.32,8.12,5,9,1,6,0,1,0,9.23,2.65,70.5,0.22
2022-01-09 06:00:00,496.54,38.67,57.49,210.62,147.54,7.92,6,9,1,6,0,1,0,10.97,4.71,75.64,0.64
2022-01-09 07:00:00,276.73,15.3,50.68,214.0,144.16,5.45,7,9,1,6,0,1,0,12.84,4.13,50.38,0.69
2022-01-09 08:00:00,437.73,27.61,49.65,227.64,148.63,5.62,8,9,1,6,0,1,0,14.5,2.53,53.44,1.62
2022-01-09 09:00:00,395.38,35.17,38.67,176.23,143.79,2.66,9,9,1,6,0,1,0,13.62,1.65,65.57,0.37
2022-01-09 10:00:00,123.81,8.07,49.89,126.06,84.1,8.65,10,9,1,6,0,1,0,8.94,4.01,49.44,0.63
2022-01-09 11:00:00,577.36,29.42,55.87,195.09,148.13,4.09,11,9,1,6,0,1,0,13.79,3.21,41.48,0.35
2022-01-09 12:00:00,674.6,57.97,44.13,387.07,268.12,9.46,12,9,1,6,0,1,0,13.45,3.76,59.72,0.45
2022-01-09 13:00:00,401.05,28.76,59.64,140.95,144.74,5.09,13,9,1,6,0,1,0,10.72,2.67,47.93,0.62
