datetimeLocal,CO,NO2,O3,PM10,PM2.5,SO2,hour,day,month,day_of_week,crop_burning,winter_inversion,diwali,T2M,WS2M,RH2M,PRECTOTCORR
2022-01-03 16:00:00,541.4,7.26,54.91,223.78,149.07,15.06,16,3,1,0,0,1,0,10.33,1.45,63.64,0.0
2022-01-03 17:00:00,443.31,3.97,35.83,237.75,143.59,5.98,17,3,1,0,0,1,0,12.77,2.85,62.13,0.0
2022-01-03 18:00:00,435.92,35.11,57.92,213.93,151.6,9.26,18,3,1,0,0,1,0,7.99,2.56,64.05,0.0
2022-01-03 19:00:00,372.05,32.85,57.38,239.83,147.56,13.81,19,3,1,0,0,1,0,12.93,2.61,59.78,0.0
2022-01-03 20:00:00,690.05,71.44,46.49,320.91,227.61,7.56,20,3,1,0,0,1,0,9.98,2.79,64.51,0.0
2022-01-03 21:00:00,403.61,16.67,54.84,171.0,150.53,5.67,21,3,1,0,0,1,0,10.01,2.08,49.19,0.0
2022-01-03 22:00:00,331.46,41.41,43.0,190.55,149.05,7.41,22,3,1,0,0,1,0,11.09,3.4,73.75,0.0
2022-01-03 23:00:00,425.3,41.67,43.58,181.2,148.44,10.36,23,3,1,0,0,1,0,11.81,2.78,51.55,0.0
2022-01-04 00:00:00,377.15,53.32,59.2,228.75,147.16,4.48,0,4,1,1,0,1,0,9.77,2.44,60.22,0.0
2022-01-04 01:00:00,546.34,53.92,52.25,236.4,151.77,6.58,1,4,1,1,0,1,0,16.26,1.4,61.57,0.0
2022-01-04 02:00:00,725.76,60.55,60.04,378.67,263.05,10.02,2,4,1,1,0,1,0,17.5,0.59,36.45,0.0
2022-01-04 03:00:00,504.23,15.62,66.71,170.21,146.05,10.02,3,4,1,1,0,1,0,19.33,3.23,65.77,0.0
2022-01-04 04:00:00,400.58,32.74,59.93,225.65,141.73,10.38,4,4,1,1,0,1,0,18.82,0.91,57.09,0.0
2022-01-04 05:00:00,500.1,28.36,51.96,222.53,141.68,8.11,5,4,1,1,0,1,0,19.12,2.37,57.83,0.0
2022-01-04 06:00:00,498.6,30.16,63.4,165.72,142.29,7.0,6,4,1,1,0,1,0,14.59,3.13,72.98,2.51
2022-01-04 07:00:00,344.24,19.99,69.99,162.99,140.78,11.07,7,4,1,1,0,1,0,18.18,3.1,60.9,3.6
2022-01-04 08:00:00,484.12,37.98,47.38,293.65,185.0,11.4,8,4,1,1,0,1,0,15.14,2.75,58.74,0.0
2022-01-04 09:00:00,375.75,28.5,48.44,206.14,140.15,12.57,9,4,1,1,0,1,0,16.22,3.01,66.53,0.0
2022-01-04 10:00:00,411.21,41.85,69.69,232.19,141.25,8.67,10,4,1,1,0,1,0,18.74,2.35,72.59,0.0
2022-01-04 11:00:00,569.2,25.12,61.02,188.68,147.86,7.53,11,4,1,1,0,1,0,15.05,2.43,52.14,0.0
2022-01-04 12:00:00,372.23,15.4,46.11,238.13,147.7,10.45,12,4,1,1,0,1,0,8.72,3.2,51.27,0.0
2022-01-04 13:00:00,416.17,53.22,42.76,196.16,145.94,13.54,13,4,1,1,0,1,0,10.91,0.91,64.76,0.0
2022-01-04 14:00:00,506.8,39.45,48.45,194.16,144.98,7.11,14,4,1,1,0,1,0,10.81,3.98,53.05,0.0
2022-01-04 15:00:00,576.95,28.44,57.97,178.44,148.74,10.91,15,4,1,1,0,1,0,10.67,1.69,75.13,0.0
2022-01-04 16:00:00,580.99,32.45,42.96,248.11,175.05,12.76,16,4,1,1,0,1,0,12.36,3.04,76.99,0.0
2022-01-04 17:00:00,597.76,-3.72,54.57,220.97,142.6,8.25,17,4,1,1,0,1,0,11.76,2.7,68.47,0.0
2022-01-04 18:00:00,486.69,31.42,63.04,157.22,138.59,7.45,18,4,1,1,0,1,0,11.57,2.3,84.12,0.0
2022-01-04 19:00:00,334.18,39.11,64.71,225.53,141.79,1.2,19,4,1,1,0,1,0,10.55,2.13,64.76,0.0
2022-01-04 20:00:00,477.29,27.94,55.79,215.94,146.69,4.36,20,4,1,1,0,1,0,9.89,2.39,68.74,0.0
2022-01-04 21:00:00,405.06,23.48,53.26,171.29,141.49,12.72,21,4,1,1,0,1,0,10.39,3.1,69.17,0.0
2022-01-04 22:00:00,452.39,43.12,40.4,227.57,141.34,6.98,22,4,1,1,0,1,0,12.81,3.13,78.91,0.0
2022-01-04 23:00:00,421.83,34.26,50.52,197.61,145.84,8.68,23,4,1,1,0,1,0,14.78,1.4,74.22,0.0
2022-01-05 00:00:00,421.64,34.61,54.48,175.19,144.15,7.76,0,5,1,2,0,1,0,16.94,3.4,49.63,0.0
2022-01-05 01:00:00,361.68,35.31,50.26,220.83,145.32,8.43,1,5,1,2,0,1,0,15.06,3.1,62.77,0.0
2022-01-05 02:00:00,398.19,9.3,64.8,202.78,146.01,5.41,2,5,1,2,0,1,0,16.43,2.48,64.51,0.0
2022-01-05 03:00:00,783.11,53.43,44.87,259.88,184.25,14.62,3,5,1,2,0,1,0,19.63,3.03,64.46,0.0
2022-01-05 04:00:00,416.34,13.06,38.88,191.35,146.04,7.39,4,5,1,2,0,1,0,15.13,2.6,67.37,0.0
2022-01-05 05:00:00,523.67,29.37,57.14,251.47,143.28,7.05,5,5,1,2,0,1,0,19.34,2.13,59.65,0.0
2022-01-05 06:00:00,680.15,31.27,64.99,278.46,233.34,13.49,6,5,1,2,0,1,0,16.26,2.75,67.01,0.0
2022-01-05 07:00:00,476.44,21.97,55.26,235.77,149.98,10.45,7,5,1,2,0,1,0,20.89,1.92,64.73,0.0
2022-01-05 08:00:00,425.35,14.14,52.31,210.75,137.26,7.07,8,5,1,2,0,1,0,20.11,3.64,61.53,0.0
2022-01-05 09:00:00,423.59,29.93,48.13,175.18,138.32,14.8,9,5,1,2,0,1,0,19.95,3.42,69.06,0.0
2022-01-05 10:00:00,289.25,24.8,65.31,61.85,61.97,8.42,10,5,1,2,0,1,0,18.92,2.26,57.31,0.0
2022-01-05 11:00:00,536.15,29.13,45.39,183.0,136.22,7.49,11,5,1,2,0,1,0,16.55,3.93,68.12,2.97
2022-01-05 12:00:00,213.7,31.8,48.65,80.71,53.17,6.84,12,5,1,2,0,1,0,11.79,3.38,62.12,0.0
2022-01-05 13:00:00,378.01,41.4,58.76,193.74,134.95,15.59,13,5,1,2,0,1,0,13.79,2.57,51.15,0.0
2022-01-05 14:00:00,37.8,27.67,54.82,89.0,56.25,8.22,14,5,1,2,0,1,0,13.63,2.87,69.29,0.0
2022-01-05 15:00:00,412.62,49.37,55.53,245.36,133.44,10.78,15,5,1,2,0,1,0,11.96,2.79,53.45,0.0
2022-01-05 16:00:00,529.22,8.54,43.81,219.33,137.83,7.39,16,5,1,2,0,1,0,10.14,3.17,60.54,0.0
2022-01-05 17:00:00,566.8,31.23,51.44,160.37,135.59,11.02,17,5,1,2,0,1,0,10.29,2.05,59.21,0.0
2022-01-05 18:00:00,440.21,29.59,61.11,174.6,133.9,1.9,18,5,1,2,0,1,0,10.61,3.95,66.05,0.0
2022-01-05 19:00:00,361.61,30.72,51.88,221.13,137.68,9.03,19,5,1,2,0,1,0,7.92,3.51,62.5,0.0
2022-01-05 20:00:00,327.76,35.15,60.04,243.24,139.93,4.56,20,5,1,2,0,1,0,11.73,2.46,57.43,0.0
2022-01-05 21:00:00,309.97,51.51,50.79,248.22,141.89,9.37,21,5,1,2,0,1,0,12.12,3.38,61.65,0.0
2022-01-05 22:00:00,481.3,54.93,48.1,179.44,137.64,12.74,22,5,1,2,0,1,0,11.57,2.84,64.79,0.0
2022-01-05 23:00:00,383.85,38.56,47.26,260.36,140.34,10.54,23,5,1,2,0,1,0,14.14,2.92,73.02,0.39
2022-01-06 00:00:00,347.66,10.03,55.84,217.93,138.51,5.41,0,6,1,3,0,1,0,16.05,2.2,56.48,7.4
2022-01-06 01:00:00,495.95,27.15,48.88,224.67,146.33,9.67,1,6,1,3,0,1,0,12.73,2.09,68.27,0.0
2022-01-06 02:00:00,539.46,52.29,58.53,180.64,144.01,8.43,2,6,1,3,0,1,0,18.67,1.97,67.69,0.0
2022-01-06 03:00:00,202.23,6.21,62.08,126.69,80.65,10.02,3,6,1,3,0,1,0,18.59,1.91,68.61,0.0
2022-01-06 04:00:00,343.67,39.41,55.71,222.61,141.49,5.49,4,6,1,3,0,1,0,19.2,2.12,77.69,0.54
2022-01-06 05:00:00,462.87,29.64,44.01,181.82,137.44,10.9,5,6,1,3,0,1,0,19.59,3.28,57.0,3.05
2022-01-06 06:00:00,499.17,41.94,43.95,226.49,156.99,9.8,6,6,1,3,0,1,0,19.16,2.94,48.61,0.0
2022-01-06 07:00:00,547.95,7.14,55.81,142.59,139.91,13.8,7,6,1,3,0,1,0,17.59,2.3,71.18,0.0
2022-01-06 08:00:00,478.54,21.9,45.85,200.52,133.74,6.79,8,6,1,3,0,1,0,15.72,3.22,46.99,0.0
2022-01-06 09:00:00,474.28,5.06,60.34,172.62,137.98,7.54,9,6,1,3,0,1,0,17.58,2.57,53.49,0.0
2022-01-06 10:00:00,443.66,28.19,60.55,178.34,143.9,8.27,10,6,1,3,0,1,0,15.99,3.49,48.78,0.0
2022-01-06 11:00:00,431.29,15.64,54.53,258.62,142.77,7.58,11,6,1,3,0,1,0,13.38,1.12,71.05,0.0
2022-01-06 12:00:00,387.89,40.32,56.87,164.42,137.71,10.75,12,6,1,3,0,1,0,17.25,3.66,68.56,0.0
2022-01-06 13:00:00,435.92,34.64,50.99,209.17,135.2,9.13,13,6,1,3,0,1,0,14.37,3.45,74.89,0.0
2022-01-06 14:00:00,478.86,17.73,59.43,207.73,158.66,11.09,14,6,1,3,0,1,0,11.11,0.91,52.64,8.64
2022-01-06 15:00:00,147.74,35.9,58.17,108.9,68.38,5.47,15,6,1,3,0,1,0,7.75,2.47,45.7,0.0
2022-01-06 16:00:00,418.82,34.09,48.14,241.31,132.82,9.61,16,6,1,3,0,1,0,8.59,2.21,59.57,0.0
2022-01-06 17:00:00,227.68,18.27,74.8,130.21,77.08,4.84,17,6,1,3,0,1,0,10.84,3.45,57.03,0.0
2022-01-06 18:00:00,435.97,28.79,33.54,206.94,128.25,9.14,18,6,1,3,0,1,0,9.21,2.31,56.04,0.0
2022-01-06 19:00:00,470.22,20.96,60.39,209.48,130.31,7.31,19,6,1,3,0,1,0,7.23,3.8,71.88,0.0
2022-01-06 20:00:00,372.69,10.22,52.39,185.71,136.42,12.45,20,6,1,3,0,1,0,10.8,1.83,60.99,0.0
2022-01-06 21:00:00,528.33,51.68,38.6,252.96,180.05,4.74,21,6,1,3,0,1,0,10.58,0.85,45.17,0.0
2022-01-06 22:00:00,340.62,-13.96,46.72,163.47,136.34,9.68,22,6,1,3,0,1,0,10.92,1.31,54.38,0.0
2022-01-06 23:00:00,391.82,36.89,47.52,177.71,136.61,8.79,23,6,1,3,0,1,0,10.2,1.25,49.07,0.0
2022-01-07 00:00:00,342.7,38.96,57.01,157.22,135.61,10.98,0,7,1,4,0,1,0,14.29,1.51,59.73,0.0
2022-01-07 01:00:00,522.5,53.72,45.43,150.43,140.97,11.58,1,7,1,4,0,1,0,12.51,2.75,61.8,0.0
2022-01-07 02:00:00,265.74,17.67,51.38,167.34,141.5,10.06,2,7,1,4,0,1,0,15.2,2.62,61.22,0.0
2022-01-07 03:00:00,435.15,34.0,50.61,154.59,112.99,8.5,3,7,1,4,0,1,0,18.77,3.99,65.96,0.74
2022-01-07 04:00:00,452.54,31.18,49.82,208.2,138.78,12.2,4,7,1,4,0,1,0,19.58,2.63,51.15,0.0
2022-01-07 05:00:00,1068.85,53.12,48.75,507.88,343.75,14.15,5,7,1,4,0,1,0,17.23,2.32,66.83,0.0
2022-01-07 06:00:00,378.5,34.28,68.12,202.27,131.06,4.7,6,7,1,4,0,1,0,11.46,2.85,59.11,0.0
2022-01-07 07:00:00,166.79,24.11,50.08,52.07,38.24,5.61,7,7,1,4,0,1,0,19.0,0.94,70.48,0.0
2022-01-07 08:00:00,-18.56,-33.96,52.14,-16.42,10.0,0.18,8,7,1,4,0,1,0,15.23,1.98,63.26,0.0
2022-01-07 09:00:00,481.4,27.74,45.76,187.93,132.51,11.83,9,7,1,4,0,1,0,13.66,1.71,50.34,0.0
2022-01-07 10:00:00,346.59,14.41,58.97,173.33,131.75,7.61,10,7,1,4,0,1,0,17.1,2.16,51.97,0.0
2022-01-07 11:00:00,418.19,0.5,43.18,192.83,131.3,6.89,11,7,1,4,0,1,0,10.96,2.19,62.55,0.0
2022-01-07 12:00:00,368.05,35.33,61.33,151.78,128.48,10.45,12,7,1,4,0,1,0,15.05,1.26,61.98,0.0
2022-01-07 13:00:00,372.81,-10.7,48.71,164.47,123.92,8.22,13,7,1,4,0,1,0,14.4,2.73,48.22,0.0
2022-01-07 14:00:00,1196.18,89.15,25.26,518.05,374.07,18.07,14,7,1,4,0,1,0,12.63,3.52,67.47,0.0
2022-01-07 15:00:00,588.27,53.78,32.55,292.39,199.37,9.38,15,7,1,4,0,1,0,11.21,3.79,65.71,0.0
2022-01-07 16:00:00,349.4,34.48,45.67,202.4,130.53,9.92,16,7,1,4,0,1,0,9.93,2.92,66.85,0.0
2022-01-07 17:00:00,320.2,17.02,37.65,142.23,125.4,12.05,17,7,1,4,0,1,0,8.79,3.73,52.9,0.0
2022-01-07 18:00:00,448.57,26.75,45.33,150.4,126.8,9.28,18,7,1,4,0,1,0,7.46,1.68,57.21,0.0
2022-01-07 19:00:00,367.07,52.88,62.9,154.12,126.48,7.92,19,7,1,4,0,1,0,14.5,3.62,60.26,0.0
2022-01-07 20:00:00,244.96,17.16,49.33,184.53,129.15,11.17,20,7,1,4,0,1,0,9.27,1.94,66.16,0.0
2022-01-07 21:00:00,423.87,19.24,50.4,225.77,133.57,9.03,21,7,1,4,0,1,0,8.95,1.96,48.36,0.0
2022-01-07 22:00:00,34.17,-13.31,60.07,41.61,10.0,9.86,22,7,1,4,0,1,0,11.44,2.09,59.84,0.0
2022-01-07 23:00:00,470.4,33.9,54.39,158.93,121.74,3.56,23,7,1,4,0,1,0,13.74,2.58,65.8,0.0
2022-01-08 00:00:00,254.7,31.06,61.91,165.89,124.12,9.04,0,8,1,5,0,1,0,15.56,2.67,71.02,0.37
2022-01-08 01:00:00,300.23,18.11,55.06,108.88,74.13,8.13,1,8,1,5,0,1,0,14.1,1.94,61.16,0.0
2022-01-08 02:00:00,547.84,19.21,50.8,189.6,137.26,13.78,2,8,1,5,0,1,0,15.14,2.48,44.04,0.0
2022-01-08 03:00:00,586.02,54.34,51.11,177.94,135.37,8.2,3,8,1,5,0,1,0,14.75,0.71,66.86,0.0
2022-01-08 04:00:00,428.02,0.63,47.93,223.18,132.48,9.3,4,8,1,5,0,1,0,16.47,2.94,54.19,0.0
2022-01-08 05:00:00,365.81,28.39,60.98,164.98,136.31,9.3,5,8,1,5,0,1,0,19.11,2.39,69.44,0.0
2022-01-08 06:00:00,354.72,19.5,54.87,188.51,130.84,6.85,6,8,1,5,0,1,0,17.4,3.48,66.83,2.5
2022-01-08 07:00:00,394.95,26.41,60.42,200.19,140.04,8.26,7,8,1,5,0,1,0,16.65,2.91,65.58,0.0
2022-01-08 08:00:00,69.12,-3.76,59.62,-6.24,10.0,4.42,8,8,1,5,0,1,0,17.33,3.18,70.0,0.0
2022-01-08 09:00:00,685.59,52.45,38.22,383.82,227.86,12.4,9,8,1,5,0,1,0,14.79,2.18,72.28,0.0
2022-01-08 10:00:00,397.81,17.83,67.47,184.99,137.47,10.38,10,8,1,5,0,1,0,11.21,3.75,79.62,0.0
2022-01-08 11:00:00,540.98,37.64,44.45,229.21,129.83,8.73,11,8,1,5,0,1,0,13.58,3.08,51.81,4.29
2022-01-08 12:00:00,420.93,35.48,53.75,202.68,129.6,10.59,12,8,1,5,0,1,0,7.54,2.36,65.5,0.0
2022-01-08 13:00:00,474.31,27.65,43.43,192.47,126.88,15.34,13,8,1,5,0,1,0,11.96,2.7,60.57,0.0
2022-01-08 14:00:00,330.91,17.64,61.16,179.74,127.04,6.46,14,8,1,5,0,1,0,12.34,2.99,68.69,0.0
2022-01-08 15:00:00,488.98,22.65,52.79,115.59,126.85,-2.28,15,8,1,5,0,1,0,12.67,2.0,52.44,0.0
2022-01-08 16:00:00,296.1,28.98,69.39,206.61,123.64,11.9,16,8,1,5,0,1,0,11.12,2.51,55.06,0.0
2022-01-08 17:00:00,705.19,53.05,56.21,376.76,241.72,9.56,17,8,1,5,0,1,0,9.73,2.63,55.65,0.0
2022-01-08 18:00:00,362.61,17.49,54.23,193.73,127.68,11.12,18,8,1,5,0,1,0,7.47,2.59,67.8,0.0
2022-01-08 19:00:00,289.09,23.5,64.26,227.18,129.02,12.21,19,8,1,5,0,1,0,7.46,2.29,56.08,0.0
2022-01-08 20:00:00,270.14,67.76,47.07,189.38,129.92,8.94,20,8,1,5,0,1,0,9.64,4.29,69.46,0.0
2022-01-08 21:00:00,477.97,23.24,58.96,190.34,127.82,11.23,21,8,1,5,0,1,0,8.96,1.6,60.71,1.08
2022-01-08 22:00:00,413.76,28.17,52.72,221.13,132.5,8.48,22,8,1,5,0,1,0,9.6,3.18,76.25,0.0
2022-01-08 23:00:00,306.36,23.94,53.77,189.64,129.96,5.21,23,8,1,5,0,1,0,12.57,1.82,70.55,0.0
2022-01-09 00:00:00,320.09,30.91,55.58,213.65,138.83,11.8,0,9,1,6,0,1,0,11.72,3.14,55.27,0.0
2022-01-09 01:00:00,379.6,24.4,51.9,206.84,137.02,5.48,1,9,1,6,0,1,0,10.82,2.42,64.49,1.14
2022-01-09 02:00:00,305.32,36.79,59.33,226.1,131.3,10.22,2,9,1,6,0,1,0,14.98,2.83,55.8,0.0
2022-01-09 03:00:00,1135.86,68.85,33.41,531.67,371.19,15.45,3,9,1,6,0,1,0,14.35,2.35,65.75,0.0
2022-01-09 04:00:00,408.98,58.58,67.91,161.05,137.37,9.46,4,9,1,6,0,1,0,17.92,2.9,57.09,0.62
2022-01-09 05:00:00,452.46,25.21,71.05,140.41,131.42,6.25,5,9,1,6,0,1,0,19.87,4.5,55.39,0.0
2022-01-09 06:00:00,368.91,22.21,56.07,171.92,129.01,15.41,6,9,1,6,0,1,0,18.94,1.65,76.35,0.0
2022-01-09 07:00:00,466.46,11.85,50.38,150.71,132.13,7.75,7,9,1,6,0,1,0,18.16,4.0,67.78,2.18
2022-01-09 08:00:00,556.26,37.4,65.99,199.78,129.27,15.77,8,9,1,6,0,1,0,19.62,2.37,66.39,0.0
2022-01-09 09:00:00,429.12,43.83,47.7,201.67,127.12,12.29,9,9,1,6,0,1,0,14.29,3.34,58.15,0.0
2022-01-09 10:00:00,401.64,23.79,46.62,203.3,127.54,13.53,10,9,1,6,0,1,0,14.27,3.1,57.04,0.0
2022-01-09 11:00:00,349.61,57.3,46.99,172.6,129.09,3.16,11,9,1,6,0,1,0,14.83,2.64,74.86,0.0
2022-01-09 12:00:00,443.99,52.36,51.72,179.73,128.77,10.32,12,9,1,6,0,1,0,12.63,3.1,58.49,0.0
2022-01-09 13:00:00,399.37,-8.76,54.63,153.42,125.41,10.28,13,9,1,6,0,1,0,12.68,2.82,53.64,2.0
