datetimeLocal,CO,NO2,O3,PM10,PM2.5,SO2,hour,day,month,day_of_week,crop_burning,winter_inversion,diwali,T2M,WS2M,RH2M,PRECTOTCORR
2022-01-01 21:00:00,665.32,25.6,44.95,281.88,170.71,8.05,21,1,1,5,0,1,0,11.77,1.97,40.87,0.51
2022-01-01 22:00:00,645.36,55.24,64.62,219.03,171.81,6.54,22,1,1,5,0,1,0,7.03,3.92,40.35,0.46
2022-01-01 23:00:00,388.54,25.9,52.91,229.3,166.16,4.79,23,1,1,5,0,1,0,10.75,3.52,62.58,0.33
2022-01-02 00:00:00,416.14,43.2,50.21,270.02,166.02,11.42,0,2,1,6,0,1,0,10.46,3.44,63.46,5.68
2022-01-02 01:00:00,653.89,21.86,44.1,249.33,165.42,2.58,1,2,1,6,0,1,0,9.34,3.35,41.24,0.5
2022-01-02 02:00:00,360.51,30.24,45.04,230.04,164.62,5.42,2,2,1,6,0,1,0,12.87,2.12,59.56,5.56
2022-01-02 03:00:00,506.36,37.22,43.61,206.64,163.96,11.39,3,2,1,6,0,1,0,10.11,1.79,60.31,1.98
2022-01-02 04:00:00,652.12,38.87,45.65,295.65,163.82,10.9,4,2,1,6,0,1,0,9.64,2.38,63.22,0.63
2022-01-02 05:00:00,463.53,34.35,51.88,179.25,166.8,11.48,5,2,1,6,0,1,0,13.49,3.15,61.28,0.55
2022-01-02 06:00:00,341.84,59.65,50.35,301.72,166.33,15.53,6,2,1,6,0,1,0,12.61,4.21,45.17,0.6
2022-01-02 07:00:00,455.58,39.71,58.35,276.4,172.53,4.59,7,2,1,6,0,1,0,15.27,2.41,62.21,0.24
2022-01-02 08:00:00,436.25,38.04,65.27,164.76,170.55,6.28,8,2,1,6,0,1,0,16.73,2.55,53.45,0.23
2022-01-02 09:00:00,809.13,50.72,63.68,436.06,252.88,3.88,9,2,1,6,0,1,0,19.79,2.87,58.33,0.58
2022-01-02 10:00:00,464.52,34.88,44.31,273.87,164.7,6.46,10,2,1,6,0,1,0,16.59,2.29,59.11,0.77
2022-01-02 11:00:00,-70.93,1.73,54.63,32.84,28.1,1.95,11,2,1,6,0,1,0,17.28,2.71,48.93,0.56
2022-01-02 12:00:00,747.73,61.66,47.13,374.3,273.22,10.33,12,2,1,6,0,1,0,18.13,2.39,56.95,0.45
2022-01-02 13:00:00,415.89,33.89,45.94,214.33,155.27,2.46,13,2,1,6,0,1,0,17.89,1.38,56.69,0.38
2022-01-02 14:00:00,503.26,27.34,49.96,234.54,154.12,10.64,14,2,1,6,0,1,0,15.33,2.42,35.65,0.28
2022-01-02 15:00:00,519.69,11.25,55.99,239.04,158.25,8.96,15,2,1,6,0,1,0,16.46,1.05,52.39,0.38
2022-01-02 16:00:00,749.26,46.62,44.43,233.65,159.28,6.17,16,2,1,6,0,1,0,11.62,2.64,46.36,2.66
2022-01-02 17:00:00,593.32,36.11,37.94,305.21,160.64,3.87,17,2,1,6,0,1,0,11.5,3.0,42.01,0.33
2022-01-02 18:00:00,477.59,33.04,56.31,297.58,167.54,8.74,18,2,1,6,0,1,0,10.14,2.35,63.54,0.19
2022-01-02 19:00:00,583.45,16.12,52.14,252.65,170.95,17.14,19,2,1,6,0,1,0,9.93,0.75,52.41,0.02
2022-01-02 20:00:00,154.97,9.2,50.14,139.49,76.09,9.18,20,2,1,6,0,1,0,11.0,2.23,39.5,0.36
2022-01-02 21:00:00,377.19,32.65,44.05,194.65,163.88,9.95,21,2,1,6,0,1,0,9.28,2.27,58.17,0.77
2022-01-02 22:00:00,339.02,17.13,49.98,258.57,167.65,10.29,22,2,1,6,0,1,0,10.85,4.19,48.59,0.24
2022-01-02 23:00:00,625.34,39.78,44.33,214.39,167.39,4.46,23,2,1,6,0,1,0,6.21,3.67,62.63,0.69
2022-01-03 00:00:00,444.05,25.77,46.31,193.94,152.51,7.05,0,3,1,0,0,1,0,7.93,2.85,64.02,0.06
2022-01-03 01:00:00,763.68,33.34,61.26,254.57,170.19,10.35,1,3,1,0,0,1,0,11.08,3.46,42.12,0.79
2022-01-03 02:00:00,477.18,6.28,36.49,178.93,172.96,11.78,2,3,1,0,0,1,0,10.04,2.38,72.29,0.43
2022-01-03 03:00:00,386.09,54.52,43.52,259.77,174.33,0.42,3,3,1,0,0,1,0,10.5,1.93,50.03,0.05
2022-01-03 04:00:00,-13.72,-2.32,46.17,-2.45,10.0,2.21,4,3,1,0,0,1,0,8.41,3.42,44.48,0.5
2022-01-03 05:00:00,464.22,25.7,47.39,202.47,180.98,13.92,5,3,1,0,0,1,0,14.59,2.98,65.15,0.71
2022-01-03 06:00:00,619.35,50.39,49.93,262.86,178.91,13.49,6,3,1,0,0,1,0,12.2,2.71,51.18,0.3
2022-01-03 07:00:00,688.58,66.64,44.24,354.28,235.64,12.03,7,3,1,0,0,1,0,16.14,4.24,56.76,0.42
2022-01-03 08:00:00,402.94,44.73,39.92,277.66,174.81,8.87,8,3,1,0,0,1,0,14.03,3.11,39.0,0.71
2022-01-03 09:00:00,580.9,22.52,52.07,256.25,175.71,6.6,9,3,1,0,0,1,0,15.56,3.23,60.69,0.4
2022-01-03 10:00:00,619.23,49.03,47.41,250.49,174.72,6.1,10,3,1,0,0,1,0,19.94,2.73,74.46,1.91
2022-01-03 11:00:00,439.01,39.14,48.67,320.05,176.88,14.19,11,3,1,0,0,1,0,14.94,2.26,54.25,0.13
2022-01-03 12:00:00,260.89,37.78,52.82,272.04,175.53,6.24,12,3,1,0,0,1,0,14.88,1.95,56.72,0.5
2022-01-03 13:00:00,441.43,46.59,37.32,288.46,175.24,9.39,13,3,1,0,0,1,0,15.76,2.16,59.28,0.22
2022-01-03 14:00:00,395.49,41.38,39.91,221.76,176.85,6.32,14,3,1,0,0,1,0,11.82,2.69,51.28,0.8
2022-01-03 15:00:00,407.67,22.87,46.18,232.13,172.76,10.53,15,3,1,0,0,1,0,14.52,2.34,55.06,0.37
2022-01-03 16:00:00,319.93,29.3,48.07,248.34,168.81,9.36,16,3,1,0,0,1,0,13.56,3.26,58.28,0.05
2022-01-03 17:00:00,431.57,8.65,50.61,260.93,193.9,8.54,17,3,1,0,0,1,0,11.84,1.31,41.27,0.23
2022-01-03 18:00:00,557.33,33.99,34.65,247.09,169.83,9.9,18,3,1,0,0,1,0,9.72,2.68,45.77,2.18
2022-01-03 19:00:00,832.79,41.88,35.29,297.37,242.78,13.34,19,3,1,0,0,1,0,10.26,2.46,61.95,0.09
2022-01-03 20:00:00,1094.3,43.99,45.09,404.83,306.81,15.81,20,3,1,0,0,1,0,8.34,1.07,53.53,1.48
2022-01-03 21:00:00,492.97,32.5,27.9,254.59,179.4,2.82,21,3,1,0,0,1,0,8.42,1.83,46.54,0.31
2022-01-03 22:00:00,412.54,32.88,56.22,224.8,181.53,6.65,22,3,1,0,0,1,0,7.18,3.61,47.06,0.44
2022-01-03 23:00:00,646.18,44.63,48.76,311.21,184.15,9.05,23,3,1,0,0,1,0,9.93,3.77,51.95,0.38
2022-01-04 00:00:00,794.69,42.5,47.63,267.45,179.42,6.13,0,4,1,1,0,1,0,8.13,4.69,61.61,0.66
2022-01-04 01:00:00,507.95,44.4,48.24,224.18,182.17,5.51,1,4,1,1,0,1,0,11.32,1.74,64.48,0.29
2022-01-04 02:00:00,394.66,20.79,42.08,236.67,185.8,8.79,2,4,1,1,0,1,0,8.48,1.51,46.35,0.74
2022-01-04 03:00:00,447.94,50.65,49.85,300.72,182.85,10.95,3,4,1,1,0,1,0,10.53,4.55,70.2,0.78
2022-01-04 04:00:00,582.12,55.33,35.5,212.96,181.53,3.7,4,4,1,1,0,1,0,10.74,3.71,47.63,0.51
2022-01-04 05:00:00,127.14,-4.88,58.34,53.85,23.67,1.35,5,4,1,1,0,1,0,14.07,3.53,62.67,0.2
2022-01-04 06:00:00,539.01,34.51,53.75,236.91,180.77,8.88,6,4,1,1,0,1,0,16.46,1.72,70.78,0.25
2022-01-04 07:00:00,420.5,43.15,65.03,222.53,176.15,6.13,7,4,1,1,0,1,0,16.67,4.56,59.84,0.77
2022-01-04 08:00:00,672.75,40.32,30.41,249.23,178.82,11.79,8,4,1,1,0,1,0,19.11,2.38,67.06,0.46
2022-01-04 09:00:00,597.95,29.03,48.47,304.21,229.58,5.82,9,4,1,1,0,1,0,17.54,3.45,48.14,0.17
2022-01-04 10:00:00,601.98,77.36,42.65,333.57,252.82,11.63,10,4,1,1,0,1,0,13.73,4.15,61.86,0.29
2022-01-04 11:00:00,838.43,26.48,68.2,310.52,216.95,16.38,11,4,1,1,0,1,0,17.22,2.91,56.42,0.58
2022-01-04 12:00:00,395.76,32.4,57.02,191.95,177.57,6.62,12,4,1,1,0,1,0,18.61,2.13,55.59,0.74
2022-01-04 13:00:00,497.24,35.56,52.19,231.6,171.38,8.73,13,4,1,1,0,1,0,17.43,2.32,55.55,0.77
2022-01-04 14:00:00,419.65,21.11,45.29,204.06,169.96,7.02,14,4,1,1,0,1,0,15.49,1.56,53.49,0.7
2022-01-04 15:00:00,390.67,40.26,40.96,260.41,182.4,7.34,15,4,1,1,0,1,0,14.71,2.2,55.63,0.38
2022-01-04 16:00:00,382.63,24.56,50.2,266.17,170.63,11.81,16,4,1,1,0,1,0,13.63,3.35,70.04,0.03
2022-01-04 17:00:00,490.17,29.49,51.94,206.14,170.92,13.4,17,4,1,1,0,1,0,8.81,2.28,47.77,0.74
2022-01-04 18:00:00,367.68,60.83,51.75,201.9,166.05,6.34,18,4,1,1,0,1,0,9.63,1.55,52.17,0.05
2022-01-04 19:00:00,416.47,40.39,32.45,271.61,171.56,5.23,19,4,1,1,0,1,0,11.4,3.57,42.51,0.25
2022-01-04 20:00:00,544.89,37.45,54.83,254.21,170.11,7.23,20,4,1,1,0,1,0,11.87,3.26,30.71,0.01
2022-01-04 21:00:00,686.96,48.39,43.24,214.16,174.3,13.44,21,4,1,1,0,1,0,7.43,2.52,51.62,0.1
2022-01-04 22:00:00,502.47,48.43,36.67,214.55,175.19,8.63,22,4,1,1,0,1,0,7.58,2.63,63.78,0.62
2022-01-04 23:00:00,834.0,40.29,36.63,357.05,251.58,10.16,23,4,1,1,0,1,0,9.44,3.18,79.3,0.31
2022-01-05 00:00:00,500.18,31.37,35.79,249.55,174.31,9.18,0,5,1,2,0,1,0,9.62,4.07,50.73,0.68
2022-01-05 01:00:00,425.7,48.88,31.66,169.23,174.33,8.04,1,5,1,2,0,1,0,8.93,3.81,53.05,0.61
2022-01-05 02:00:00,564.91,3.39,51.54,260.77,180.81,10.84,2,5,1,2,0,1,0,8.48,3.03,80.77,0.0
2022-01-05 03:00:00,545.27,23.93,42.18,206.12,175.66,11.28,3,5,1,2,0,1,0,12.49,4.16,55.07,0.05
2022-01-05 04:00:00,449.81,36.51,52.06,270.57,174.31,7.52,4,5,1,2,0,1,0,13.8,2.58,47.44,0.38
2022-01-05 05:00:00,583.82,47.31,47.11,216.05,172.75,5.11,5,5,1,2,0,1,0,10.31,4.56,45.54,0.07
2022-01-05 06:00:00,400.51,35.09,46.17,194.96,172.01,0.11,6,5,1,2,0,1,0,11.2,1.88,53.19,0.27
2022-01-05 07:00:00,500.69,8.79,48.23,216.03,174.68,10.81,7,5,1,2,0,1,0,16.11,2.51,69.18,0.54
2022-01-05 08:00:00,587.52,43.17,58.83,265.9,178.02,10.08,8,5,1,2,0,1,0,16.15,3.69,64.15,0.3
2022-01-05 09:00:00,248.33,52.25,50.26,267.36,177.42,11.31,9,5,1,2,0,1,0,14.59,1.94,53.03,0.04
2022-01-05 10:00:00,596.04,35.54,57.53,267.24,175.86,7.48,10,5,1,2,0,1,0,16.14,2.01,48.21,0.14
2022-01-05 11:00:00,499.06,51.31,57.11,233.24,174.58,7.51,11,5,1,2,0,1,0,16.96,1.61,54.89,3.45
2022-01-05 12:00:00,615.07,61.95,54.94,274.88,180.48,10.64,12,5,1,2,0,1,0,18.52,2.16,40.59,0.4
2022-01-05 13:00:00,470.47,26.23,50.36,303.91,176.58,6.43,13,5,1,2,0,1,0,17.05,3.15,54.68,0.37
2022-01-05 14:00:00,653.64,30.14,65.8,172.54,177.27,3.15,14,5,1,2,0,1,0,16.4,2.4,35.01,0.0
2022-01-05 15:00:00,573.13,54.36,51.16,275.87,176.32,8.31,15,5,1,2,0,1,0,15.62,2.05,59.62,0.23
2022-01-05 16:00:00,586.74,34.29,45.15,241.23,174.07,10.12,16,5,1,2,0,1,0,13.54,1.49,46.63,0.67
2022-01-05 17:00:00,417.21,63.84,48.0,271.19,178.38,10.91,17,5,1,2,0,1,0,12.26,2.64,32.57,0.43
2022-01-05 18:00:00,377.71,12.43,48.93,237.56,183.01,7.55,18,5,1,2,0,1,0,10.96,2.44,44.97,0.62
2022-01-05 19:00:00,665.07,34.7,49.04,230.52,179.34,11.55,19,5,1,2,0,1,0,11.57,2.85,51.18,1.13
2022-01-05 20:00:00,362.62,30.03,36.39,255.42,180.85,9.45,20,5,1,2,0,1,0,8.44,2.55,51.16,0.31
2022-01-05 21:00:00,484.99,26.09,37.34,290.36,182.34,15.97,21,5,1,2,0,1,0,6.23,2.59,48.91,0.7
2022-01-05 22:00:00,478.85,26.87,49.16,248.65,178.35,9.74,22,5,1,2,0,1,0,10.53,3.92,52.79,0.09
2022-01-05 23:00:00,580.7,34.04,42.88,192.42,181.13,8.14,23,5,1,2,0,1,0,9.86,3.64,40.84,0.57
2022-01-06 00:00:00,226.24,2.77,44.06,38.42,60.49,4.83,0,6,1,3,0,1,0,13.4,3.33,67.12,0.22
2022-01-06 01:00:00,273.84,34.6,37.89,269.78,174.61,10.42,1,6,1,3,0,1,0,10.92,2.68,61.63,0.06
2022-01-06 02:00:00,658.75,16.87,52.68,250.46,175.42,9.13,2,6,1,3,0,1,0,9.4,3.97,47.13,0.33
2022-01-06 03:00:00,389.5,68.1,65.84,259.02,173.71,7.5,3,6,1,3,0,1,0,9.93,4.01,53.62,0.83
2022-01-06 04:00:00,578.91,37.34,48.59,240.32,175.21,12.07,4,6,1,3,0,1,0,15.67,2.16,73.82,0.23
2022-01-06 05:00:00,400.57,36.61,54.84,182.71,170.59,11.25,5,6,1,3,0,1,0,14.64,3.48,67.37,0.64
2022-01-06 06:00:00,449.06,58.81,47.89,193.18,168.94,5.83,6,6,1,3,0,1,0,11.12,1.29,67.02,0.76
2022-01-06 07:00:00,315.33,54.92,38.27,212.67,171.08,8.21,7,6,1,3,0,1,0,13.81,2.65,62.42,0.08
2022-01-06 08:00:00,381.9,63.71,43.93,259.01,166.65,7.59,8,6,1,3,0,1,0,15.61,3.21,56.65,0.79
2022-01-06 09:00:00,642.6,60.03,47.66,190.98,165.56,8.85,9,6,1,3,0,1,0,18.47,3.25,78.72,0.44
2022-01-06 10:00:00,498.2,51.49,45.82,215.06,170.24,10.72,10,6,1,3,0,1,0,15.45,3.98,53.81,0.34
2022-01-06 11:00:00,408.1,17.27,56.31,277.16,169.05,7.75,11,6,1,3,0,1,0,12.22,2.4,49.98,3.23
2022-01-06 12:00:00,410.79,17.89,59.8,250.36,169.89,9.41,12,6,1,3,0,1,0,17.61,2.56,55.97,0.46
2022-01-06 13:00:00,529.54,28.27,41.47,208.97,171.87,7.83,13,6,1,3,0,1,0,12.98,1.53,48.79,0.52
2022-01-06 14:00:00,617.87,21.29,50.97,236.12,176.36,9.22,14,6,1,3,0,1,0,14.49,1.4,51.42,0.03
2022-01-06 15:00:00,436.4,23.47,52.03,214.14,173.26,10.19,15,6,1,3,0,1,0,10.75,1.63,63.07,0.51
2022-01-06 16:00:00,637.04,4.13,47.09,254.9,178.78,6.44,16,6,1,3,0,1,0,12.13,3.62,42.47,0.68
2022-01-06 17:00:00,381.67,26.78,49.47,248.38,181.93,7.67,17,6,1,3,0,1,0,12.03,1.59,41.32,0.67
2022-01-06 18:00:00,20.49,-2.56,70.89,19.85,10.0,1.95,18,6,1,3,0,1,0,7.36,3.3,34.69,4.89
2022-01-06 19:00:00,501.08,27.29,64.86,234.11,180.21,11.06,19,6,1,3,0,1,0,8.05,0.93,46.67,0.28
2022-01-06 20:00:00,783.11,82.07,36.24,572.94,378.53,15.16,20,6,1,3,0,1,0,9.98,3.42,55.48,0.77
2022-01-06 21:00:00,518.4,37.46,45.04,206.78,172.93,8.8,21,6,1,3,0,1,0,7.79,2.81,44.29,0.0
2022-01-06 22:00:00,357.17,39.65,50.84,197.64,170.96,12.41,22,6,1,3,0,1,0,9.95,2.5,40.12,0.08
2022-01-06 23:00:00,570.23,32.04,53.2,266.16,178.59,3.87,23,6,1,3,0,1,0,7.23,1.06,52.96,0.01
2022-01-07 00:00:00,487.55,14.6,46.8,276.37,177.52,8.89,0,7,1,4,0,1,0,6.32,5.19,70.13,0.26
2022-01-07 01:00:00,929.39,90.57,32.86,579.54,431.5,15.34,1,7,1,4,0,1,0,6.86,2.75,55.08,0.02
2022-01-07 02:00:00,451.87,34.73,51.59,250.72,176.99,4.06,2,7,1,4,0,1,0,10.94,4.15,81.36,0.34
2022-01-07 03:00:00,337.04,20.89,52.19,277.86,176.3,7.97,3,7,1,4,0,1,0,12.73,2.65,54.48,0.78
2022-01-07 04:00:00,454.93,37.62,53.71,197.98,152.84,6.08,4,7,1,4,0,1,0,12.2,1.77,55.71,0.63
2022-01-07 05:00:00,212.2,15.02,49.65,109.81,80.1,9.12,5,7,1,4,0,1,0,14.48,3.28,51.6,0.21
2022-01-07 06:00:00,547.24,30.7,41.02,286.78,173.12,10.41,6,7,1,4,0,1,0,15.55,3.87,59.91,0.29
2022-01-07 07:00:00,452.63,27.84,53.02,266.3,174.64,10.36,7,7,1,4,0,1,0,12.2,2.92,44.62,0.02
2022-01-07 08:00:00,493.25,42.67,42.7,225.22,171.47,7.67,8,7,1,4,0,1,0,13.86,2.03,53.29,0.78
2022-01-07 09:00:00,572.16,17.37,48.46,257.71,166.54,13.6,9,7,1,4,0,1,0,16.0,2.83,63.58,0.1
2022-01-07 10:00:00,439.93,3.56,35.02,239.57,165.95,8.25,10,7,1,4,0,1,0,16.87,2.25,61.1,0.14
2022-01-07 11:00:00,350.87,18.08,53.11,221.08,165.48,10.61,11,7,1,4,0,1,0,16.85,1.3,62.14,0.67
2022-01-07 12:00:00,514.45,26.19,28.74,259.85,168.03,10.55,12,7,1,4,0,1,0,16.08,1.87,54.24,0.13
2022-01-07 13:00:00,430.16,26.69,48.76,263.78,169.88,5.97,13,7,1,4,0,1,0,14.6,2.74,51.24,0.26
2022-01-07 14:00:00,600.44,31.89,37.01,301.75,170.46,12.6,14,7,1,4,0,1,0,15.23,1.67,48.26,0.16
2022-01-07 15:00:00,883.13,68.91,42.19,292.12,262.72,10.9,15,7,1,4,0,1,0,14.32,1.97,49.65,0.6
2022-01-07 16:00:00,460.9,69.99,49.42,240.04,177.51,9.94,16,7,1,4,0,1,0,12.54,2.61,43.01,0.09
2022-01-07 17:00:00,400.6,-2.14,56.78,233.03,152.98,10.52,17,7,1,4,0,1,0,13.21,1.82,42.78,0.51
2022-01-07 18:00:00,396.73,52.47,39.09,264.47,178.3,5.79,18,7,1,4,0,1,0,10.44,1.75,35.19,0.8
2022-01-07 19:00:00,399.57,19.14,44.4,293.69,184.24,8.89,19,7,1,4,0,1,0,9.85,3.11,35.46,0.53
2022-01-07 20:00:00,523.76,31.87,46.21,302.18,187.76,6.8,20,7,1,4,0,1,0,9.8,2.67,51.26,0.72
2022-01-07 21:00:00,-17.59,13.86,45.42,46.35,10.0,2.71,21,7,1,4,0,1,0,7.51,3.35,48.34,0.52
2022-01-07 22:00:00,457.81,41.81,42.69,142.37,125.58,-0.65,22,7,1,4,0,1,0,11.42,3.3,37.45,0.39
2022-01-07 23:00:00,607.71,27.03,55.36,176.52,173.67,7.65,23,7,1,4,0,1,0,6.52,2.58,26.48,0.42
2022-01-08 00:00:00,349.21,6.22,49.82,122.16,104.79,4.63,0,8,1,5,0,1,0,9.49,3.15,58.46,0.23
2022-01-08 01:00:00,576.14,37.16,31.06,388.49,246.97,9.65,1,8,1,5,0,1,0,6.29,1.72,64.79,0.28
2022-01-08 02:00:00,436.94,47.29,50.87,268.36,173.49,6.66,2,8,1,5,0,1,0,9.48,2.48,46.17,0.72
2022-01-08 03:00:00,578.91,15.8,49.73,229.28,169.51,3.98,3,8,1,5,0,1,0,8.88,3.13,58.44,0.1
2022-01-08 04:00:00,311.19,38.76,55.23,203.47,167.61,8.11,4,8,1,5,0,1,0,10.67,2.92,63.97,0.41
2022-01-08 05:00:00,457.42,23.32,53.39,248.78,167.34,11.99,5,8,1,5,0,1,0,16.13,4.48,62.25,0.05
2022-01-08 06:00:00,567.0,40.58,44.15,263.83,168.71,11.77,6,8,1,5,0,1,0,13.08,2.83,72.36,0.46
2022-01-08 07:00:00,261.89,2.09,42.35,84.45,68.58,2.64,7,8,1,5,0,1,0,15.25,3.63,62.58,4.43
2022-01-08 08:00:00,568.06,31.14,47.03,217.03,172.42,6.3,8,8,1,5,0,1,0,14.43,3.02,70.22,0.51
2022-01-08 09:00:00,38.14,23.11,66.12,2.0,21.71,4.99,9,8,1,5,0,1,0,19.31,3.3,56.41,0.68
2022-01-08 10:00:00,657.01,7.24,48.5,254.48,177.34,5.73,10,8,1,5,0,1,0,21.88,3.21,50.7,0.64
2022-01-08 11:00:00,322.42,38.97,46.71,297.19,171.58,5.09,11,8,1,5,0,1,0,14.35,2.14,64.92,0.49
2022-01-08 12:00:00,334.85,32.89,43.96,219.44,173.21,10.34,12,8,1,5,0,1,0,13.07,2.56,63.89,0.64
2022-01-08 13:00:00,511.94,53.75,40.45,232.25,170.89,7.81,13,8,1,5,0,1,0,13.95,2.36,60.31,0.68
2022-01-08 14:00:00,661.88,33.32,45.14,247.48,173.01,8.43,14,8,1,5,0,1,0,17.27,1.14,38.8,0.48
2022-01-08 15:00:00,586.33,31.22,46.7,269.4,177.16,3.27,15,8,1,5,0,1,0,13.8,3.43,53.66,0.36
2022-01-08 16:00:00,615.11,17.65,31.96,218.21,179.74,12.41,16,8,1,5,0,1,0,8.78,1.01,38.75,0.77
2022-01-08 17:00:00,271.09,29.27,48.09,317.84,169.46,10.14,17,8,1,5,0,1,0,9.38,2.15,61.51,0.59
2022-01-08 18:00:00,476.88,41.13,51.16,235.46,169.03,4.47,18,8,1,5,0,1,0,11.31,2.98,44.06,0.38
2022-01-08 19:00:00,499.62,35.48,52.09,269.62,170.47,5.3,19,8,1,5,0,1,0,9.64,2.22,52.29,0.58
2022-01-08 20:00:00,729.5,31.77,43.39,270.22,169.5,6.58,20,8,1,5,0,1,0,11.95,3.24,46.12,0.2
2022-01-08 21:00:00,611.26,2.98,43.89,270.74,172.2,13.66,21,8,1,5,0,1,0,8.93,2.84,41.32,0.7
2022-01-08 22:00:00,554.51,40.47,52.2,214.56,171.43,6.19,22,8,1,5,0,1,0,7.58,1.53,60.71,0.54
2022-01-08 23:00:00,374.16,50.55,49.72,294.28,168.96,8.88,23,8,1,5,0,1,0,7.12,1.23,54.57,0.38
2022-01-09 00:00:00,313.37,30.83,45.12,226.69,170.97,11.07,0,9,1,6,0,1,0,6.98,2.29,61.15,0.69
2022-01-09 01:00:00,345.08,42.26,32.3,191.57,174.95,6.4,1,9,1,6,0,1,0,6.79,3.01,49.83,0.7
2022-01-09 02:00:00,311.12,41.47,30.71,92.67,112.87,9.4,2,9,1,6,0,1,0,9.24,2.82,54.46,0.52
2022-01-09 03:00:00,-52.52,-8.37,57.98,41.23,31.89,5.54,3,9,1,6,0,1,0,12.25,2.96,60.44,0.77
2022-01-09 04:00:00,429.66,36.22,52.99,206.59,168.25,6.98,4,9,1,6,0,1,0,10.2,3.13,56.57,4.3
2022-01-09 05:00:00,1008.28,78.41,45.9,438.7,304.44,15.31,5,9,1,6,0,1,0,12.03,3.65,64.32,0.58
2022-01-09 06:00:00,709.16,49.11,54.36,251.47,170.84,7.47,6,9,1,6,0,1,0,14.14,3.78,55.71,0.19
2022-01-09 07:00:00,654.32,29.32,49.99,261.82,172.5,8.88,7,9,1,6,0,1,0,17.19,2.48,58.5,0.09
2022-01-09 08:00:00,365.91,20.39,36.78,231.29,169.57,9.67,8,9,1,6,0,1,0,15.78,2.31,70.53,6.44
2022-01-09 09:00:00,531.07,56.33,56.3,207.43,167.83,1.93,9,9,1,6,0,1,0,16.34,4.07,71.09,0.15
2022-01-09 10:00:00,316.34,36.94,53.69,243.14,161.97,5.92,10,9,1,6,0,1,0,17.68,2.82,49.12,0.64
2022-01-09 11:00:00,475.5,16.55,53.48,198.16,163.29,13.02,11,9,1,6,0,1,0,16.65,1.22,47.39,0.01
2022-01-09 12:00:00,222.4,30.28,57.75,213.67,163.92,13.79,12,9,1,6,0,1,0,16.43,1.49,44.83,0.34
2022-01-09 13:00:00,219.38,29.03,49.82,234.47,149.34,3.53,13,9,1,6,0,1,0,14.87,3.43,60.46,0.1
